saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
39.164.136.211,chinamobile.com,"Henan Mobile Communications Co.,Ltd",AS24445,Asia,AS,China,CN
49.149.213.153,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
47.100.76.37,alibabagroup.com,"Hangzhou Alibaba Advertising Co.,Ltd.",AS37963,Asia,AS,China,CN
46.164.206.252,freedom-vrn.ru,"AO IK ""Informsvyaz-Chernozemye""",AS6856,Europe,EU,Russia,RU
49.146.142.198,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
46.18.206.4,kubtel.ru,KUBAN-TELECOM Ltd.,AS48479,Europe,EU,Russia,RU
42.86.55.7,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
60.171.250.230,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
46.73.198.30,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
49.147.76.55,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.149.167.60,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.147.111.38,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
60.52.29.190,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
49.144.222.105,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.147.64.117,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
46.148.138.49,trytek.ru,Trytek LLC,AS44056,Europe,EU,Russia,RU
37.204.206.205,rt.ru,PJSC Rostelecom,AS42610,Europe,EU,Russia,RU
36.136.0.219,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
60.166.61.26,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
39.77.94.243,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
46.73.206.205,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
38.252.3.68,transoceanet.com,Trans Ocean Network,AS265867,North America,NA,Panama,PA
62.78.40.113,well-comm.ru,Limited Liability Company WELLCOM-L,AS50289,Europe,EU,Russia,RU
59.96.43.183,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
51.44.57.10,amazon.com,"Amazon.com, Inc.",AS16509,Europe,EU,France,FR
39.77.245.87,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
58.69.105.229,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
35.147.92.177,charter.com,Charter Communications Inc,AS11427,North America,NA,United States,US
37.232.195.106,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
36.141.97.139,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
60.51.26.158,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
36.141.69.53,chinamobile.com,China Mobile communications corporation,AS56040,Asia,AS,China,CN
36.152.228.222,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
37.193.227.192,novotelecom.ru,Novotelecom Ltd,AS31200,Europe,EU,Russia,RU
