saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
58.35.85.34,chinatelecom.com.cn,China Telecom (Group),AS4812,Asia,AS,China,CN
36.158.56.253,chinamobile.com,China Mobile communications corporation,AS56047,Asia,AS,China,CN
49.145.63.174,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.144.147.151,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
62.68.159.157,ertelecom.ru,"JSC ""ER-Telecom Holding""",AS51645,Europe,EU,Russia,RU
47.186.199.212,frontier.com,"Frontier Communications of America, Inc.",AS5650,North America,NA,United States,US
49.144.24.105,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
61.191.40.109,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
46.160.51.251,transtelecom.net,Joint Stock Company TransTeleCom,AS47241,Europe,EU,Russia,RU
54.168.92.1,amazon.com,"Amazon.com, Inc.",AS16509,Asia,AS,Japan,JP
46.174.220.206,kct.me,Artem Zubkov,AS39248,Asia,AS,Georgia,GE
41.24.212.250,vodacom.com,Vodacom,AS36994,Africa,AF,South Africa,ZA
49.148.111.213,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
39.164.131.130,chinamobile.com,"Henan Mobile Communications Co.,Ltd",AS24445,Asia,AS,China,CN
49.147.113.207,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
62.33.147.82,ttk.ru,Joint Stock Company TransTeleCom,AS20485,Europe,EU,Russia,RU
49.148.39.238,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.151.194.36,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
45.74.68.19,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
37.193.130.173,novotelecom.ru,Novotelecom Ltd,AS31200,Europe,EU,Russia,RU
49.148.158.13,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.147.32.129,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
39.152.65.203,chinamobile.com,China Mobile communications corporation,AS56044,Asia,AS,China,CN
46.158.249.217,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
37.78.39.39,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
42.63.87.33,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
49.147.63.37,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.146.255.185,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
46.53.160.147,A1.by,Unitary enterprise A1,AS42772,Europe,EU,Belarus,BY
49.146.48.81,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
39.129.87.138,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
42.191.203.28,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
39.170.51.44,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
42.63.160.78,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
49.149.189.52,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
45.132.161.100,balkhash.tv,TOO B-TEL,AS61367,Asia,AS,Kazakhstan,KZ
49.147.68.41,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.148.41.169,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.147.158.31,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
37.193.101.34,novotelecom.ru,Novotelecom Ltd,AS31200,Europe,EU,Russia,RU
46.44.11.177,fiord.ru,"LLC ""TRC FIORD""",AS51369,Europe,EU,Russia,RU
49.144.24.93,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
39.172.83.14,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
60.23.124.135,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
62.78.55.184,well-comm.ru,Limited Liability Company WELLCOM-L,AS50289,Europe,EU,Russia,RU
36.136.67.83,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
36.136.43.31,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
49.147.241.146,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
36.170.97.120,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
59.1.216.50,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
36.35.196.57,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
58.69.57.48,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.147.239.138,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
42.188.38.111,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
