saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
218.203.232.193,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
209.141.207.109,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
223.83.7.33,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
194.85.198.35,com.ru,Cybercom Ltd.,AS56580,Europe,EU,Russia,RU
221.178.199.69,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
217.117.135.230,e-poludnie.pl,Stowarzyszenie e-Poludnie,AS201925,Europe,EU,Poland,PL
223.86.169.138,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
219.95.75.236,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
223.113.91.94,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
212.17.24.67,avantel.ru,JSC Avantel,AS8711,Europe,EU,Russia,RU
193.150.93.253,u-lan.ru,Obyedinyonniye Lokalniye Seti Ltd.,AS48128,Europe,EU,Russia,RU
210.187.168.236,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
218.149.179.32,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
222.137.87.72,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
211.143.164.15,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
206.176.157.139,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
213.242.32.36,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
