saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
221.0.81.157,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
223.94.94.13,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
211.225.42.218,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
192.173.150.202,ruralconnect.ca,RURAL CONNECT LTD.,AS398038,North America,NA,Canada,CA
213.5.50.190,teleconnect.ru,AO Teleconnect,AS35025,Europe,EU,Russia,RU
209.141.169.76,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
222.95.75.80,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
216.165.215.134,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
209.141.179.206,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
210.1.115.21,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
193.169.63.157,link-spb.ru,Link Ltd,AS49439,Europe,EU,Russia,RU
211.139.241.7,chinamobile.com,China Mobile communications corporation,AS56040,Asia,AS,China,CN
223.84.132.92,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
221.153.51.54,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
217.17.117.97,kovrovinter.net,OOO KISS,AS50556,Europe,EU,Russia,RU
223.112.16.102,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
206.176.143.167,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
221.179.248.99,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
209.141.163.84,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
