saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
176.195.141.153,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
176.32.146.15,soyka.su,CityTelekom Ltd.,AS56791,Europe,EU,Russia,RU
178.204.133.126,tattelecom.ru,"PJSC ""TATTELECOM""",AS28840,Europe,EU,Russia,RU
183.236.157.42,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
178.35.57.74,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
172.236.193.162,linode.com,Akamai Connected Cloud,AS63949,Europe,EU,Germany,DE
184.82.148.211,ais.co.th,AIS Fibre,AS133481,Asia,AS,Thailand,TH
183.234.56.62,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
183.220.122.241,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
175.140.142.81,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
180.194.109.147,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
185.119.180.247,kabelszat2002.hu,KabelszatNet-2002. Musoreloszto es Kereskedelmi Kft.,AS50181,Europe,EU,Hungary,HU
183.222.176.57,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
176.37.223.50,lanet.ua,Lanet Network Ltd,AS39608,Europe,EU,Ukraine,UA
191.36.251.11,powertech.psi.br,Power Tech Telecom,AS263345,South America,SA,Brazil,BR
175.140.144.201,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
183.253.127.111,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
183.250.252.78,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
184.82.214.42,ais.co.th,AIS Fibre,AS133481,Asia,AS,Thailand,TH
180.195.38.157,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
176.62.114.126,omkc.ru,Omskie kabelnye seti Ltd.,AS47165,Europe,EU,Russia,RU
171.103.160.103,trueinternet.co.th,"TRUE INTERNET Co.,Ltd.",AS7470,Asia,AS,Thailand,TH
185.100.26.236,modus33.ru,MODUS LLC,AS60747,Europe,EU,Russia,RU
188.235.227.174,ertelecom.ru,"JSC ""ER-Telecom Holding""",AS50544,Europe,EU,Russia,RU
188.244.42.20,almatel.ru,LLC SETEL,AS8334,Europe,EU,Russia,RU
180.195.39.148,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
183.238.191.190,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
178.167.98.236,flex.ru,Flex Ltd.,AS21453,Europe,EU,Russia,RU
180.156.131.49,chinatelecom.com.cn,China Telecom (Group),AS4812,Asia,AS,China,CN
183.237.199.187,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
183.234.27.178,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
178.57.235.50,flex.ru,Flex Ltd.,AS21453,Europe,EU,Russia,RU
188.68.105.198,seven-sky.net,Iskratelecom JSC,AS29124,Europe,EU,Russia,RU
183.234.111.102,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
183.237.186.118,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
176.106.73.202,maxima.de,Maxima Ltd.,AS42104,Europe,EU,Russia,RU
183.222.114.59,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
176.195.240.54,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
176.118.129.98,mkpnet.ru,Orgtechservice Ltd,AS56361,Europe,EU,Russia,RU
185.60.44.233,seven-sky.net,Iskratelecom JSC,AS29124,Europe,EU,Russia,RU
183.223.89.137,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
178.237.188.138,zelenaya.net,OOO SET,AS48176,Europe,EU,Russia,RU
183.236.162.195,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
176.116.248.182,pinspb.ru,Petersburg Internet Network ltd.,AS44050,Europe,EU,Russia,RU
172.238.102.245,linode.com,Akamai Connected Cloud,AS63949,Europe,EU,Germany,DE
183.221.0.167,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
183.246.180.126,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
183.238.242.125,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
