saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,uri,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length
3.211.69.212,3561345795,192.168.0.123,2063640768,43796,52,udp,1,5683,39609,434,"****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",,,,,0,1,2025-10-30T18:30:41.752+0100,1761845441,752858,/,3,True,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",420
31.220.165.39,665181215,192.168.0.123,2063640768,140,52,udp,1,5683,46277,12,,,,,,0,1,2025-10-30T18:30:41.757+0100,1761845441,757687,/,3,True,1,2,,0,4.04 Not Found,32112,,0
5.180.19.116,1947448325,192.168.0.123,2063640768,36602,53,udp,1,5683,47041,12,,,,,,0,1,2025-10-30T18:30:41.761+0100,1761845441,761839,/,3,True,1,2,,0,4.04 Not Found,32112,,0
24.156.161.80,1352768536,192.168.0.123,2063640768,60998,47,udp,1,5683,46383,145,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",,,,,0,1,2025-10-30T18:30:41.771+0100,1761845441,771360,/,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",127
31.128.215.6,114786335,192.168.0.123,2063640768,17184,47,udp,1,5683,59412,12,,,,,,0,1,2025-10-30T18:30:41.802+0100,1761845441,802977,/,3,True,1,2,,0,4.04 Not Found,32112,,0
14.185.228.15,266647822,192.168.0.123,2063640768,23677,50,udp,1,5683,41083,154,"This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",,,,,0,1,2025-10-30T18:30:41.998+0100,1761845441,998410,/,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",136
14.185.228.15,266647822,192.168.0.123,2063640768,24763,50,udp,1,5683,50096,31,Method Not Allowed,,,,,0,1,2025-10-30T18:30:54.109+0100,1761845454,109303,/qlink/searchdevice,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,24804,50,udp,1,5683,57773,31,Method Not Allowed,,,,,0,1,2025-10-30T18:31:06.332+0100,1761845466,332655,/qlink/netinfo,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,25028,50,udp,1,5683,43243,31,Method Not Allowed,,,,,0,1,2025-10-30T18:31:18.345+0100,1761845478,345287,/qlink/searchack,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,25348,50,udp,1,5683,48827,31,Method Not Allowed,,,,,0,1,2025-10-30T18:31:30.487+0100,1761845490,487012,/device/command/unbind,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,26539,50,udp,1,5683,40130,31,Method Not Allowed,,,,,0,1,2025-10-30T18:31:42.819+0100,1761845502,819562,/device/command/file,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,26950,50,udp,1,5683,52359,31,Method Not Allowed,,,,,0,1,2025-10-30T18:31:54.800+0100,1761845514,800456,/device/command/log,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,28025,50,udp,1,5683,55617,31,Method Not Allowed,,,,,0,1,2025-10-30T18:32:06.848+0100,1761845526,848431,/device/command/selfdetect,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,28870,50,udp,1,5683,45608,22,Not Found,,,,,0,1,2025-10-30T18:32:19.171+0100,1761845539,171537,/qlink/searchdevice?true,2,False,1,2,,0,4.04 Not Found,32112,,9
14.185.228.15,266647822,192.168.0.123,2063640768,29301,50,udp,1,5683,54485,22,Not Found,,,,,0,1,2025-10-30T18:32:31.087+0100,1761845551,87608,/qlink/searchRouter?true,2,False,1,2,,0,4.04 Not Found,32112,,9
14.185.228.15,266647822,192.168.0.123,2063640768,30398,50,udp,1,5683,40096,22,Not Found,,,,,0,1,2025-10-30T18:32:43.175+0100,1761845563,175892,/qlink/guide?true,2,False,1,2,,0,4.04 Not Found,32112,,9
14.185.228.15,266647822,192.168.0.123,2063640768,31423,50,udp,1,5683,34492,22,Not Found,,,,,0,1,2025-10-30T18:32:55.319+0100,1761845575,319239,/qlink/request?true,2,False,1,2,,0,4.04 Not Found,32112,,9
14.185.228.15,266647822,192.168.0.123,2063640768,31744,50,udp,1,5683,56587,31,Method Not Allowed,,,,,0,1,2025-10-30T18:33:07.369+0100,1761845587,369488,/apdevice/control/WiFiParameterSync,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,32229,50,udp,1,5683,33512,31,Method Not Allowed,,,,,0,1,2025-10-30T18:33:19.793+0100,1761845599,793366,/apdevice/control/WiFiSwitch,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,33327,50,udp,1,5683,59880,31,Method Not Allowed,,,,,0,1,2025-10-30T18:33:31.636+0100,1761845611,636621,/apdevice/control/RadioConfig,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,33788,50,udp,1,5683,50370,31,Method Not Allowed,,,,,0,1,2025-10-30T18:33:43.925+0100,1761845623,925100,/apdevice/control/WPS,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,33860,50,udp,1,5683,33344,31,Method Not Allowed,,,,,0,1,2025-10-30T18:33:56.042+0100,1761845636,42999,/apdevice/control/MacFilter,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,33918,50,udp,1,5683,50116,31,Method Not Allowed,,,,,0,1,2025-10-30T18:34:07.927+0100,1761845647,927195,/apdevice/control/Reboot,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,34555,50,udp,1,5683,38461,31,Method Not Allowed,,,,,0,1,2025-10-30T18:34:20.030+0100,1761845660,30430,/apdevice/control/LEDControl,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,35399,50,udp,1,5683,56607,31,Method Not Allowed,,,,,0,1,2025-10-30T18:34:32.258+0100,1761845672,258365,/apdevice/control/RoamingConfig,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18
14.185.228.15,266647822,192.168.0.123,2063640768,35692,50,udp,1,5683,36036,2890,"{
	""data"":	{
		""hardwareVersion"":	""V1.0.0"",
		""softwareVersion"":	""V1.0.0"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	3,
		""RamOccupancyRate"":	36,
		""UpTime"":	""665423"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	1,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-75,
		""LowRSSI5G"":	-80,
		""IPv6ConnStatus"":	""Connected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""2001:ee0:4b61:e37e:c2b1:1ff:fe3e:2ebe"",
		""IPv6DNSServers"":	""2001:ee0:26::26"",
		""IPv6PrefixDelegationEnabled"":	""TRUE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""2001:ee0:4b74:b010::"",
		""IPv6PrefixPltime"":	69078,
		""IPv6PrefixVltime"":	69078,
		""DefaultIPv6Gateway"":	""fe80::d207:caff:fe0a:3a04"",
		""Dslite_Enable"":	""FALSE"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Channel"":	""11"",
				""TransmitPower"":	""100"",
				""Enable"":	1,
				""SSIDStandard"":	""802.11ax"",
				""NoiseLevel"":	""-92"",
				""InterferencePercent"":	78
			}, {
				""Radio"":	""5G"",
				""Channel"":	""157"",
				""TransmitPower"":	""100"",
				""Enable"":	1,
				""SSIDStandard"":	""802.11ax"",
				""NoiseLevel"":	""-92"",
				""InterferencePercent"":	1
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""truong123"",
				""SSID"":	""RiN"",
				""Index"":	1,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	"">fk2XZwL"",
				""SSID"":	""CMCC-GUIDE-LINK"",
				""Index"":	2,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""WPA2-Personal""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID3"",
				""Index"":	3,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	"""",
				""SSID"":	""CMCC-QLINK"",
				""Index"":	4,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""None""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""truong123"",
				""SSID"":	""RiN"",
				""Index"":	5,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""fykt9769"",
				""SSID"":	""MESH-3E2EBE"",
				""Index"":	6,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID7"",
				""Index"":	7,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID8"",
				""Index"":	8,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T18:34:46.696+0100,1761845686,696636,/apdevice/query/ApConfigInfo,2,False,1,2,bfeb,2,2.05 Content,62244,"{""CONTENT_FORMAT"": ""JSON""}",2875
14.185.228.15,266647822,192.168.0.123,2063640768,36082,50,udp,1,5683,37271,286,"{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""C0B1013E2EBE"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.0410"",
		""TxRate_rt"":	""0.0019"",
		""Channel"":	""""
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T18:34:58.326+0100,1761845698,326296,/apdevice/query/UplinkStatus,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",271
14.185.228.15,266647822,192.168.0.123,2063640768,36581,50,udp,1,5683,44232,1684,"{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""192.168.10.2"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""7C3E8288A72F"",
				""VMacAddress"":	""7C3E8288A72F"",
				""STAType"":	""HUN174468850066sswitch2vN1"",
				""HostName"":	""HUN174468850066sswitch2vN1"",
				""UpTime"":	""665387"",
				""Radio"":	""2.4G"",
				""SSID"":	""RiN"",
				""RSSI"":	""-56"",
				""RxRate"":	""65"",
				""TxRate"":	""48"",
				""RxRate_rt"":	""0.0000"",
				""TxRate_rt"":	""0.0000""
			}, {
				""IPAddress"":	""192.168.10.3"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""B83DFB870B35"",
				""VMacAddress"":	""B83DFB870B35"",
				""STAType"":	""HUN170815193675sswitch2vN1"",
				""HostName"":	""HUN170815193675sswitch2vN1"",
				""UpTime"":	""665386"",
				""Radio"":	""2.4G"",
				""SSID"":	""RiN"",
				""RSSI"":	""-59"",
				""RxRate"":	""65"",
				""TxRate"":	""36"",
				""RxRate_rt"":	""0.0000"",
				""TxRate_rt"":	""0.0000""
			}, {
				""IPAddress"":	""192.168.10.4"",
				""STAIPv6IPAddress"":	"""",
				""MacAddress"":	""C0395ACA2BBA"",
				""VMacAddress"":	""C0395ACA2BBA"",
				""STAType"":	""NOMI-IPC-A23"",
				""HostName"":	""NOMI-IPC-A23"",
				""UpTime"":	""665383"",
				""Radio"":	""2.4G"",
				""SSID"":	""RiN"",
				""RSSI"":	""-59"",
				""RxRate"":	""72"",
				""TxRate"":	""58"",
				""RxRate_rt"":	""0.0000"",
				""TxRate_rt"":	""0.0000""
			}, {
				""IPAddress"":	""192.168.10.6"",
				""STAIPv6IPAddress"":	""2001:ee0:4b74:b010:4752:3dfa:f641:cb40"",
				""MacAddress"":	""9268DD1D3AA3"",
				""VMacAddress"":	""9268DD1D3AA3"",
				""STAType"":	""Redmi-Note-12"",
				""HostName"":	""Redmi-Note-12"",
				""UpTime"":	""14956"",
				""Radio"":	""2.4G"",
				""SSID"":	""RiN"",
				""RSSI"":	""-66"",
				""RxRate"":	""57"",
				""TxRate"":	""58"",
				""RxRate_rt"":	""0.0000"",
				""TxRate_rt"":	""0.0000""
			}],
		""STANumber"":	4
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T18:35:09.292+0100,1761845709,292368,/apdevice/query/STAInfo,2,False,1,2,4de5,2,2.05 Content,55850,"{""CONTENT_FORMAT"": ""JSON""}",1669
14.185.228.15,266647822,192.168.0.123,2063640768,37599,50,udp,1,5683,44742,1532,"{
	""data"":	{
		""Stats"":	[{
				""Radio"":	""2.4G"",
				""DiscardPacketsReceived"":	2913841,
				""SSID"":	""RiN"",
				""Index"":	1,
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	1072547857,
				""TotalPacketsReceived"":	18683713,
				""TotalBytesSent"":	2530030042,
				""TotalPacketsSent"":	50626614,
				""ErrorsReceived"":	2913841
			}, {
				""Radio"":	""5G"",
				""DiscardPacketsReceived"":	0,
				""SSID"":	""RiN"",
				""Index"":	5,
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	2886533480,
				""TotalPacketsReceived"":	15533679,
				""TotalBytesSent"":	4219611943,
				""TotalPacketsSent"":	76781453,
				""ErrorsReceived"":	0
			}, {
				""DiscardPacketsReceived"":	0,
				""SSID"":	"""",
				""Index"":	1,
				""Radio"":	""0"",
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsReceived"":	0,
				""TotalBytesSent"":	0,
				""TotalPacketsSent"":	0,
				""ErrorsReceived"":	0
			}, {
				""DiscardPacketsReceived"":	0,
				""SSID"":	"""",
				""Index"":	2,
				""Radio"":	""0"",
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsReceived"":	0,
				""TotalBytesSent"":	0,
				""TotalPacketsSent"":	0,
				""ErrorsReceived"":	0
			}, {
				""DiscardPacketsReceived"":	0,
				""SSID"":	"""",
				""Index"":	3,
				""Radio"":	""0"",
				""DiscardPacketsSent"":	0,
				""ErrorsSent"":	0,
				""TotalBytesReceived"":	0,
				""TotalPacketsReceived"":	0,
				""TotalBytesSent"":	0,
				""TotalPacketsSent"":	0,
				""ErrorsReceived"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T18:35:21.978+0100,1761845721,978415,/apdevice/query/WiFiStats,2,False,1,2,80e1,2,2.05 Content,63147,"{""CONTENT_FORMAT"": ""JSON""}",1517
14.185.228.15,266647822,192.168.0.123,2063640768,37785,50,udp,1,5683,38293,1899,"{
	""data"":	{
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Channel"":	11,
				""TransmitPower"":	""100"",
				""Enable"":	1
			}, {
				""Radio"":	""5G"",
				""Channel"":	157,
				""TransmitPower"":	""100"",
				""Enable"":	1
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""truong123"",
				""SSID"":	""RiN"",
				""Index"":	1,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	"">fk2XZwL"",
				""SSID"":	""CMCC-GUIDE-LINK"",
				""Index"":	2,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""WPA2-Personal""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID3"",
				""Index"":	3,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""2.4G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	"""",
				""SSID"":	""CMCC-QLINK"",
				""Index"":	4,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""None""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""truong123"",
				""SSID"":	""RiN"",
				""Index"":	5,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	1,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""fykt9769"",
				""SSID"":	""MESH-3E2EBE"",
				""Index"":	6,
				""Enable"":	1,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID7"",
				""Index"":	7,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}, {
				""Radio"":	""5G"",
				""MaxAssociateNum"":	64,
				""Pwd"":	""!@#$%12345"",
				""SSID"":	""SSID8"",
				""Index"":	8,
				""Enable"":	0,
				""SSIDAdvertisementEnabled"":	0,
				""SecurityMode"":	""MIXED-WPAPSK2""
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-30T18:35:34.880+0100,1761845734,880738,/apdevice/query/WiFiStatus,2,False,1,2,867b,2,2.05 Content,400,"{""CONTENT_FORMAT"": ""JSON""}",1884
