saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
5.43.153.220,3701025541,192.168.0.123,2063640768,55898,54,udp,1,5683,50835,12,,,,,,0,1,2025-11-01T10:18:56.539+0100,1761988736,539342,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/ci
31.128.204.48,818708511,192.168.0.123,2063640768,53808,46,udp,1,5683,59808,16,0x1,,,,,0,1,2025-11-01T10:18:56.557+0100,1761988736,557298,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
5.143.50.180,3023212293,192.168.0.123,2063640768,26726,54,udp,1,5683,60003,16,0x1,,,,,0,1,2025-11-01T10:18:56.623+0100,1761988736,623731,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
5.138.232.173,2917698053,192.168.0.123,2063640768,30788,54,udp,1,5683,54554,16,0x1,,,,,0,1,2025-11-01T10:18:57.025+0100,1761988737,25868,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
5.42.88.179,3008899589,192.168.0.123,2063640768,5840,52,udp,1,5683,58300,12,,,,,,0,1,2025-11-01T10:19:08.627+0100,1761988748,627739,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
5.167.172.249,4188841733,192.168.0.123,2063640768,5510,54,udp,1,5683,36949,12,,,,,,0,1,2025-11-01T10:19:08.636+0100,1761988748,636698,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
31.44.183.208,3501665311,192.168.0.123,2063640768,47049,53,udp,1,5683,43130,12,,,,,,0,1,2025-11-01T10:19:08.642+0100,1761988748,642300,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
5.172.27.61,1025223685,192.168.0.123,2063640768,4358,53,udp,1,5683,59397,12,,,,,,0,1,2025-11-01T10:19:08.648+0100,1761988748,648224,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
5.43.153.220,3701025541,192.168.0.123,2063640768,58952,54,udp,1,5683,46924,12,,,,,,0,1,2025-11-01T10:19:08.662+0100,1761988748,662912,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
31.148.62.199,3342767135,192.168.0.123,2063640768,33224,53,udp,1,5683,54567,12,,,,,,0,1,2025-11-01T10:19:08.662+0100,1761988748,662963,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
5.138.232.173,2917698053,192.168.0.123,2063640768,32103,54,udp,1,5683,35972,12,,,,,,0,1,2025-11-01T10:19:08.663+0100,1761988748,663119,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
31.128.204.48,818708511,192.168.0.123,2063640768,56859,46,udp,1,5683,55948,12,,,,,,0,1,2025-11-01T10:19:08.670+0100,1761988748,670152,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
5.143.50.180,3023212293,192.168.0.123,2063640768,28474,54,udp,1,5683,56269,12,,,,,,0,1,2025-11-01T10:19:08.731+0100,1761988748,731409,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/uhp
5.42.88.179,3008899589,192.168.0.123,2063640768,6730,52,udp,1,5683,47633,12,,,,,,0,1,2025-11-01T10:19:20.776+0100,1761988760,776931,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
5.172.27.61,1025223685,192.168.0.123,2063640768,4437,53,udp,1,5683,34179,12,,,,,,0,1,2025-11-01T10:19:20.781+0100,1761988760,781839,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
5.138.232.173,2917698053,192.168.0.123,2063640768,32378,54,udp,1,5683,58381,12,,,,,,0,1,2025-11-01T10:19:20.782+0100,1761988760,782609,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
5.167.172.249,4188841733,192.168.0.123,2063640768,6602,54,udp,1,5683,36413,12,,,,,,0,1,2025-11-01T10:19:20.788+0100,1761988760,788183,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
31.44.183.208,3501665311,192.168.0.123,2063640768,47899,53,udp,1,5683,42232,12,,,,,,0,1,2025-11-01T10:19:20.790+0100,1761988760,790230,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
5.43.153.220,3701025541,192.168.0.123,2063640768,60300,54,udp,1,5683,60581,12,,,,,,0,1,2025-11-01T10:19:20.797+0100,1761988760,797818,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
31.148.62.199,3342767135,192.168.0.123,2063640768,33659,53,udp,1,5683,50069,12,,,,,,0,1,2025-11-01T10:19:20.800+0100,1761988760,800774,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
31.128.204.48,818708511,192.168.0.123,2063640768,59440,46,udp,1,5683,37619,12,,,,,,0,1,2025-11-01T10:19:20.813+0100,1761988760,813676,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
5.143.50.180,3023212293,192.168.0.123,2063640768,29614,54,udp,1,5683,49996,12,,,,,,0,1,2025-11-01T10:19:20.880+0100,1761988760,880889,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/logout
5.42.88.179,3008899589,192.168.0.123,2063640768,6961,52,udp,1,5683,50631,12,,,,,,0,1,2025-11-01T10:19:32.899+0100,1761988772,899564,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
5.167.172.249,4188841733,192.168.0.123,2063640768,8811,54,udp,1,5683,37854,12,,,,,,0,1,2025-11-01T10:19:32.908+0100,1761988772,908816,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
31.44.183.208,3501665311,192.168.0.123,2063640768,48985,53,udp,1,5683,48107,12,,,,,,0,1,2025-11-01T10:19:32.910+0100,1761988772,910611,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
5.172.27.61,1025223685,192.168.0.123,2063640768,4951,53,udp,1,5683,52252,12,,,,,,0,1,2025-11-01T10:19:32.912+0100,1761988772,912843,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
31.148.62.199,3342767135,192.168.0.123,2063640768,34707,53,udp,1,5683,50316,12,,,,,,0,1,2025-11-01T10:19:32.916+0100,1761988772,916528,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
5.138.232.173,2917698053,192.168.0.123,2063640768,33415,54,udp,1,5683,38221,12,,,,,,0,1,2025-11-01T10:19:32.920+0100,1761988772,920670,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
5.43.153.220,3701025541,192.168.0.123,2063640768,62933,54,udp,1,5683,54906,12,,,,,,0,1,2025-11-01T10:19:32.927+0100,1761988772,927627,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
31.128.204.48,818708511,192.168.0.123,2063640768,60643,46,udp,1,5683,38916,12,,,,,,0,1,2025-11-01T10:19:32.934+0100,1761988772,934954,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
5.143.50.180,3023212293,192.168.0.123,2063640768,31390,54,udp,1,5683,44874,12,,,,,,0,1,2025-11-01T10:19:33.057+0100,1761988773,57739,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/ndm/login
5.42.88.179,3008899589,192.168.0.123,2063640768,9674,52,udp,1,5683,35447,142,"{""cid"":""c58a9c60-30f9-11e6-8115-3df6f77995ef"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.023+0100,1761988785,23991,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",128,/info
5.172.27.61,1025223685,192.168.0.123,2063640768,7436,53,udp,1,5683,36990,144,"{""cid"":""f90ee376-1578-11e6-8115-fd8e278a7185"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.031+0100,1761988785,31396,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130,/info
31.148.62.199,3342767135,192.168.0.123,2063640768,35865,53,udp,1,5683,52679,144,"{""cid"":""b92981b8-db7e-11e6-8115-53672544ebae"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.033+0100,1761988785,33000,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130,/info
5.167.172.249,4188841733,192.168.0.123,2063640768,9162,54,udp,1,5683,39866,144,"{""cid"":""5e721178-67fb-11e6-8115-4bfc7036d3c7"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.037+0100,1761988785,37381,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130,/info
5.43.153.220,3701025541,192.168.0.123,2063640768,65148,54,udp,1,5683,48482,169,"{""eula"":true,""password"":true,""cid"":""85ffb892-0f16-11ea-8f23-85ad49dba2b3"",""name"":""Keenetic Extra"",""type"":""router"",""version"":""3.03.C.15.0-1"",""http_port"":80}",,,,,0,1,2025-11-01T10:19:45.054+0100,1761988785,54913,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",155,/info
31.128.204.48,818708511,192.168.0.123,2063640768,61242,46,udp,1,5683,57972,144,"{""cid"":""1597050e-c57e-11e6-8115-cf2264037eeb"",""http_port"":8080,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.066+0100,1761988785,66322,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130,/info
31.44.183.208,3501665311,192.168.0.123,2063640768,49855,53,udp,1,5683,47292,144,"{""cid"":""c5845ee0-30f9-11e6-8115-177deeb970ff"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Start II"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.091+0100,1761988785,91276,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130,/info
5.143.50.180,3023212293,192.168.0.123,2063640768,33995,54,udp,1,5683,44980,142,"{""cid"":""b926b5d2-db7e-11e6-8115-1d4eff42ab18"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.183+0100,1761988785,183854,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",128,/info
5.138.232.173,2917698053,192.168.0.123,2063640768,36406,54,udp,1,5683,58622,142,"{""cid"":""358a6b14-627b-11e6-8115-b30d8e340df6"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",,,,,0,1,2025-11-01T10:19:45.185+0100,1761988785,185929,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",128,/info
18.157.90.121,2035981586,192.168.0.123,2063640768,13900,118,udp,1,5683,34372,12,,,,,,0,1,2025-11-01T10:19:57.106+0100,1761988797,106653,3,True,1,2,,0,4.04 Not Found,32112,,0,/
5.180.180.204,3434394629,192.168.0.123,2063640768,3703,56,udp,1,5683,33522,12,,,,,,0,1,2025-11-01T10:19:57.114+0100,1761988797,114008,3,True,1,2,,0,5.00 Internal Server Error,32112,,0,/
5.42.88.179,3008899589,192.168.0.123,2063640768,9683,52,udp,1,5683,53621,12,,,,,,0,1,2025-11-01T10:19:57.144+0100,1761988797,144416,3,True,1,2,,0,4.04 Not Found,32112,,0,/
5.167.172.249,4188841733,192.168.0.123,2063640768,11404,54,udp,1,5683,50707,12,,,,,,0,1,2025-11-01T10:19:57.162+0100,1761988797,162243,3,True,1,2,,0,4.04 Not Found,32112,,0,/
5.172.27.61,1025223685,192.168.0.123,2063640768,8499,53,udp,1,5683,45726,12,,,,,,0,1,2025-11-01T10:19:57.167+0100,1761988797,167691,3,True,1,2,,0,4.04 Not Found,32112,,0,/
5.138.232.173,2917698053,192.168.0.123,2063640768,37023,54,udp,1,5683,52623,12,,,,,,0,1,2025-11-01T10:19:57.168+0100,1761988797,168450,3,True,1,2,,0,4.04 Not Found,32112,,0,/
5.43.153.220,3701025541,192.168.0.123,2063640768,298,54,udp,1,5683,50700,12,,,,,,0,1,2025-11-01T10:19:57.169+0100,1761988797,169593,3,True,1,2,,0,4.04 Not Found,32112,,0,/
31.148.62.199,3342767135,192.168.0.123,2063640768,36873,53,udp,1,5683,57264,12,,,,,,0,1,2025-11-01T10:19:57.180+0100,1761988797,180071,3,True,1,2,,0,4.04 Not Found,32112,,0,/
31.44.183.208,3501665311,192.168.0.123,2063640768,50748,53,udp,1,5683,51323,12,,,,,,0,1,2025-11-01T10:19:57.182+0100,1761988797,182971,3,True,1,2,,0,4.04 Not Found,32112,,0,/
31.128.204.48,818708511,192.168.0.123,2063640768,62261,46,udp,1,5683,36511,12,,,,,,0,1,2025-11-01T10:19:57.194+0100,1761988797,194279,3,True,1,2,,0,4.04 Not Found,32112,,0,/
5.143.50.180,3023212293,192.168.0.123,2063640768,36218,54,udp,1,5683,59627,12,,,,,,0,1,2025-11-01T10:19:57.252+0100,1761988797,252492,3,True,1,2,,0,4.04 Not Found,32112,,0,/
1.0.208.229,3855613953,192.168.0.123,2063640768,257,49,udp,1,5683,60382,145,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",,,,,0,1,2025-11-01T10:19:57.328+0100,1761988797,328666,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",127,/
27.13.81.17,290524443,192.168.0.123,2063640768,15929,36,udp,1,5683,40758,154,"This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",,,,,0,1,2025-11-01T10:19:57.375+0100,1761988797,375251,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",136,/
1.57.115.88,1483946241,192.168.0.123,2063640768,18639,36,udp,1,5683,55219,22,Not Found,,,,,0,1,2025-11-01T10:19:57.393+0100,1761988797,393494,3,True,1,2,,0,4.04 Not Found,32112,,9,/
5.42.88.179,3008899589,192.168.0.123,2063640768,10465,52,udp,1,5683,50633,12,,,,,,0,1,2025-11-01T10:20:09.269+0100,1761988809,269534,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.167.172.249,4188841733,192.168.0.123,2063640768,13231,54,udp,1,5683,55086,12,,,,,,0,1,2025-11-01T10:20:09.284+0100,1761988809,284242,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
31.44.183.208,3501665311,192.168.0.123,2063640768,52614,53,udp,1,5683,53357,12,,,,,,0,1,2025-11-01T10:20:09.290+0100,1761988809,290997,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.172.27.61,1025223685,192.168.0.123,2063640768,10176,53,udp,1,5683,46134,12,,,,,,0,1,2025-11-01T10:20:09.298+0100,1761988809,298098,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.138.232.173,2917698053,192.168.0.123,2063640768,37397,54,udp,1,5683,56763,12,,,,,,0,1,2025-11-01T10:20:09.298+0100,1761988809,298922,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
31.148.62.199,3342767135,192.168.0.123,2063640768,38951,53,udp,1,5683,55914,12,,,,,,0,1,2025-11-01T10:20:09.298+0100,1761988809,298991,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
31.128.204.48,818708511,192.168.0.123,2063640768,64513,46,udp,1,5683,56830,12,,,,,,0,1,2025-11-01T10:20:09.315+0100,1761988809,315216,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.143.50.180,3023212293,192.168.0.123,2063640768,37563,54,udp,1,5683,46809,12,,,,,,0,1,2025-11-01T10:20:09.374+0100,1761988809,374381,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.42.88.179,3008899589,192.168.0.123,2063640768,12074,52,udp,1,5683,43287,12,,,,,,0,1,2025-11-01T10:20:21.469+0100,1761988821,469319,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
5.167.172.249,4188841733,192.168.0.123,2063640768,14879,54,udp,1,5683,38685,12,,,,,,0,1,2025-11-01T10:20:21.481+0100,1761988821,481694,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
5.138.232.173,2917698053,192.168.0.123,2063640768,37676,54,udp,1,5683,45970,12,,,,,,0,1,2025-11-01T10:20:21.491+0100,1761988821,491353,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
31.44.183.208,3501665311,192.168.0.123,2063640768,54933,53,udp,1,5683,53970,12,,,,,,0,1,2025-11-01T10:20:21.491+0100,1761988821,491552,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
31.148.62.199,3342767135,192.168.0.123,2063640768,41135,53,udp,1,5683,52260,12,,,,,,0,1,2025-11-01T10:20:21.493+0100,1761988821,493657,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
5.172.27.61,1025223685,192.168.0.123,2063640768,11799,53,udp,1,5683,44678,12,,,,,,0,1,2025-11-01T10:20:21.500+0100,1761988821,500649,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
31.128.204.48,818708511,192.168.0.123,2063640768,510,46,udp,1,5683,38395,12,,,,,,0,1,2025-11-01T10:20:21.517+0100,1761988821,517201,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
5.143.50.180,3023212293,192.168.0.123,2063640768,39984,54,udp,1,5683,43551,12,,,,,,0,1,2025-11-01T10:20:21.574+0100,1761988821,574090,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/mirror
1.0.208.229,3855613953,192.168.0.123,2063640768,2492,49,udp,1,5683,40968,31,Method Not Allowed,,,,,0,1,2025-11-01T10:20:33.706+0100,1761988833,706014,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
1.0.208.229,3855613953,192.168.0.123,2063640768,3000,49,udp,1,5683,33834,31,Method Not Allowed,,,,,0,1,2025-11-01T10:20:45.834+0100,1761988845,834366,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
1.0.208.229,3855613953,192.168.0.123,2063640768,3219,49,udp,1,5683,52268,31,Method Not Allowed,,,,,0,1,2025-11-01T10:20:57.934+0100,1761988857,934355,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
1.0.208.229,3855613953,192.168.0.123,2063640768,3357,49,udp,1,5683,59777,31,Method Not Allowed,,,,,0,1,2025-11-01T10:21:10.025+0100,1761988870,25652,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
1.0.208.229,3855613953,192.168.0.123,2063640768,4200,49,udp,1,5683,40553,31,Method Not Allowed,,,,,0,1,2025-11-01T10:21:22.218+0100,1761988882,218034,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
1.0.208.229,3855613953,192.168.0.123,2063640768,4631,49,udp,1,5683,56202,31,Method Not Allowed,,,,,0,1,2025-11-01T10:21:34.409+0100,1761988894,409437,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
1.0.208.229,3855613953,192.168.0.123,2063640768,4710,49,udp,1,5683,59227,31,Method Not Allowed,,,,,0,1,2025-11-01T10:21:46.601+0100,1761988906,601264,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
1.0.208.229,3855613953,192.168.0.123,2063640768,4731,49,udp,1,5683,38474,31,Method Not Allowed,,,,,0,1,2025-11-01T10:21:58.485+0100,1761988918,485270,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
1.0.208.229,3855613953,192.168.0.123,2063640768,5539,49,udp,1,5683,35822,31,Method Not Allowed,,,,,0,1,2025-11-01T10:22:10.574+0100,1761988930,574562,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
1.0.208.229,3855613953,192.168.0.123,2063640768,6128,49,udp,1,5683,43431,31,Method Not Allowed,,,,,0,1,2025-11-01T10:22:22.663+0100,1761988942,663772,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
1.0.208.229,3855613953,192.168.0.123,2063640768,6290,49,udp,1,5683,49376,31,Method Not Allowed,,,,,0,1,2025-11-01T10:22:34.855+0100,1761988954,855278,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/change
1.0.208.229,3855613953,192.168.0.123,2063640768,6654,49,udp,1,5683,34073,12,,,,,,0,1,2025-11-01T10:22:47.018+0100,1761988967,18908,3,False,1,2,,0,EMPTY,32112,,0,/async
27.13.81.17,290524443,192.168.0.123,2063640768,32795,36,udp,1,5683,43904,31,Method Not Allowed,,,,,0,1,2025-11-01T10:22:58.926+0100,1761988978,926161,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
1.57.115.88,1483946241,192.168.0.123,2063640768,19122,36,udp,1,5683,54429,31,Method Not Allowed,,,,,0,1,2025-11-01T10:22:58.938+0100,1761988978,938323,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
27.13.81.17,290524443,192.168.0.123,2063640768,32869,36,udp,1,5683,49375,31,Method Not Allowed,,,,,0,1,2025-11-01T10:23:11.089+0100,1761988991,89938,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
1.57.115.88,1483946241,192.168.0.123,2063640768,19137,36,udp,1,5683,34965,31,Method Not Allowed,,,,,0,1,2025-11-01T10:23:11.090+0100,1761988991,90123,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
18.157.90.121,2035981586,192.168.0.123,2063640768,22176,118,udp,1,5683,60786,147,"</.well-known/core>;ct=""40"",</uplink>,</shadow>,</file>,<https://christian.amsuess.com/tools/aiocoap/#version-0.4.7>;rel=""impl-info""",,,,,0,1,2025-11-01T10:23:22.891+0100,1761989002,891970,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",132,/.well-known/core
5.180.180.204,3434394629,192.168.0.123,2063640768,14849,56,udp,1,5683,39182,297,"</.well-known/core>;ct=""40"",</.well-known/rd>,</resourcedirectory/>;ct=""40"";rt=""core.rd"",</endpoint-lookup/>;ct=""40"";rt=""core.rd-lookup-ep"";obs,</resource-lookup/>;ct=""40"";rt=""core.rd-lookup-res"";obs,<https://christian.amsuess.com/tools/aiocoap/#version-0.4.7.post0>;rel=""impl-info""",,,,,0,1,2025-11-01T10:23:22.893+0100,1761989002,893984,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""LINKFORMAT""}",282,/.well-known/core
18.157.90.121,2035981586,192.168.0.123,2063640768,22932,118,udp,1,5683,56452,39,Error: Method not allowed!,,,,,0,1,2025-11-01T10:23:35.022+0100,1761989015,22238,3,False,1,2,,0,4.05 Method Not Allowed,32112,,26,/uplink
18.157.90.121,2035981586,192.168.0.123,2063640768,23559,118,udp,1,5683,59993,39,Unsupported Content-Format,,,,,0,1,2025-11-01T10:23:47.131+0100,1761989027,131458,3,False,1,2,,0,4.15 Unsupported Content Format,32112,,26,/shadow
18.157.90.121,2035981586,192.168.0.123,2063640768,23850,118,udp,1,5683,49024,39,Error: Method not allowed!,,,,,0,1,2025-11-01T10:23:59.227+0100,1761989039,227187,3,False,1,2,,0,4.05 Method Not Allowed,32112,,26,/file
5.180.180.204,3434394629,192.168.0.123,2063640768,21586,56,udp,1,5683,51759,12,,,,,,0,1,2025-11-01T10:24:11.401+0100,1761989051,401351,3,False,1,2,,0,5.00 Internal Server Error,32112,,0,/.well-known/rd
