IP address,as_name,country,continent,uri,Code,Message Type,Payload,Payload Size (bytes)
147.124.65.168,CIK Telecom INC,Canada,North America,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
147.124.65.168,CIK Telecom INC,Canada,North America,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
147.124.65.168,CIK Telecom INC,Canada,North America,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
147.124.65.168,CIK Telecom INC,Canada,North America,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
147.124.65.168,CIK Telecom INC,Canada,North America,</device/inform/change>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
147.124.65.168,CIK Telecom INC,Canada,North America,</async>,2.05 Content,CON,done,4
183.239.152.195,China Mobile communications corporation,China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
183.239.152.195,China Mobile communications corporation,China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
183.239.152.195,China Mobile communications corporation,China,Asia,</qlink/success>,2.05 Content,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"010_B454596081B8{""apmsOnlineStatus"":0}",38
183.239.152.195,China Mobile communications corporation,China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
183.239.152.195,China Mobile communications corporation,China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
183.239.152.195,China Mobile communications corporation,China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
183.239.152.195,China Mobile communications corporation,China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
183.239.152.195,China Mobile communications corporation,China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
183.239.152.195,China Mobile communications corporation,China,Asia,</device/command/data>,2.05 Content,ACK,[],2
183.239.152.195,China Mobile communications corporation,China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
183.239.152.195,China Mobile communications corporation,China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
183.239.152.195,China Mobile communications corporation,China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
183.239.152.195,China Mobile communications corporation,China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
183.239.152.195,China Mobile communications corporation,China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
183.239.152.195,China Mobile communications corporation,China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
183.239.152.195,China Mobile communications corporation,China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976
176.195.70.39,PJSC MegaFon,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
176.195.70.39,PJSC MegaFon,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
176.195.70.39,PJSC MegaFon,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
176.195.70.39,PJSC MegaFon,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
176.195.70.39,PJSC MegaFon,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
176.195.70.39,PJSC MegaFon,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
176.195.70.39,PJSC MegaFon,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
176.195.70.39,PJSC MegaFon,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""f7bcabe4-b713-11e9-8f23-cbb9d670e611"",""http_port"":80,""type"":""router"",""name"":""Keenetic Start"",""version"":""0.3.5-1""}",121
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/success>,2.05 Content,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"010_50558D28B9C0{""apmsOnlineStatus"":0}",38
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/data>,2.05 Content,ACK,[],2
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
111.59.177.198,"China Mobile Communications Group Co., Ltd.",China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</qlink/success>,2.05 Content,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"010_8C8F8BEF10F0{""apmsOnlineStatus"":0}",38
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/command/data>,2.05 Content,ACK,[],2
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
223.72.44.106,China Mobile Communicaitons Corporation,China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""Inform Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",976
209.50.40.9,CIK Telecom INC,Canada,North America,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
209.50.40.9,CIK Telecom INC,Canada,North America,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</device/inform/change>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
209.50.40.9,CIK Telecom INC,Canada,North America,</async>,2.05 Content,CON,done,4
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/searchgw>,4.00 Bad Request,ACK,not soupport GET,16
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/boot>,4.00 Bad Request,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/bootstrap>,4.00 Bad Request,ACK,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/data>,4.00 Bad Request,ACK,should post ,12
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/heartbeat>,4.00 Bad Request,ACK,"should post example,{
""deviceId"": ""deviceId""

}",47
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/offline>,4.00 Bad Request,ACK,should post ,12
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</ekit>,4.05 Method Not Allowed,ACK,,0
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</ekit/boot>,4.00 Bad Request,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</ekit/bootstrap>,4.00 Bad Request,ACK,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</ekit/heartbeat>,4.00 Bad Request,ACK,"should post example,{
""deviceId"": ""deviceId""

}",47
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</ekit/searchgw>,4.00 Bad Request,ACK,not soupport GET,16
111.59.156.195,"China Mobile Communications Group Co., Ltd.",China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270
62.63.77.212,ArtX LLC,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
62.63.77.212,ArtX LLC,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
62.63.77.212,ArtX LLC,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
62.63.77.212,ArtX LLC,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
62.63.77.212,ArtX LLC,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
62.63.77.212,ArtX LLC,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
62.63.77.212,ArtX LLC,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
62.63.77.212,ArtX LLC,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""4035281e-417a-11e6-8115-3df852a03049"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/searchgw>,4.00 Bad Request,ACK,not soupport GET,16
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/boot>,4.00 Bad Request,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/bootstrap>,4.00 Bad Request,ACK,"should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191
120.198.32.107,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/data>,4.00 Bad Request,ACK,should post ,12
