saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
113.3.144.250,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.209.10.119,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.205.144.163,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.141.52.53,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
115.134.219.27,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
120.194.223.138,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.22.97.250,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.202.176.119,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.205.199.101,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.26.47.37,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
115.135.154.113,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
121.134.247.116,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
109.248.84.203,lanoptic.ru,"LAN-Optic, Ltd",AS47193,Europe,EU,Russia,RU
112.17.141.214,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
116.149.191.105,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.211.44.11,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.204.248.26,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.201.254.148,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.173.191.254,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.106.192.47,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.205.210.176,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.171.29.180,ttk.ru,Joint Stock Company TransTeleCom,AS21127,Europe,EU,Russia,RU
117.141.130.163,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
125.111.154.249,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
112.123.57.207,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.18.119.71,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.198.4.91,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
109.248.125.60,lanoptic.ru,"LAN-Optic, Ltd",AS47193,Europe,EU,Russia,RU
112.207.166.24,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.139.247.16,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.172.151.5,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.26.145.18,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.237.66.14,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.201.184.157,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
113.231.85.140,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.205.45.189,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.205.153.253,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.205.150.183,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
111.8.98.178,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
122.54.137.252,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
119.93.123.138,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
104.171.59.154,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
112.19.63.78,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.253.171.37,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
103.120.93.36,,Ruhban Telecommunication Private Limited,AS135854,Asia,AS,India,IN
117.173.69.107,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.19.145.40,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.18.111.51,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
