saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
111.8.117.120,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.94.183.143,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.5.49.5,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.174.241.186,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.237.116.84,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
125.109.22.118,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
119.94.32.81,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
115.147.47.115,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.31.177.39,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.206.148.250,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
122.52.134.141,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.204.186.178,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.44.231.192,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.237.178.202,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
125.42.231.236,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.236.106.149,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.198.99.50,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.203.208.68,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.198.55.78,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
113.230.125.221,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
118.101.156.177,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
112.204.139.18,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.27.13.9,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
107.6.124.32,,,,Asia,AS,Japan,JP
112.204.249.251,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
104.171.59.68,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
111.9.45.198,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.172.213.52,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.201.186.56,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
124.217.43.110,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
123.234.236.112,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
115.133.243.112,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
117.175.43.86,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.139.94.115,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.94.41.68,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.195.6.151,ertelecom.ru,"JSC ""ER-Telecom Holding""",AS50498,Europe,EU,Russia,RU
104.171.50.136,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
124.106.199.166,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
119.80.249.62,bta.net.cn,China Networks Inter-Exchange,AS4847,Asia,AS,China,CN
112.249.75.44,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.234.233.62,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.104.209.63,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
101.66.45.42,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.208.249.36,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.212.173.131,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
112.204.133.66,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.254.35.78,dec.net.ua,Donbass Electronic Communications Ltd.,AS20590,Europe,EU,Ukraine,UA
111.59.247.147,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
103.85.132.80,nrhtelecompvtltd.com,NRH TELECOM PRIVATE LIMITED,AS150562,Asia,AS,India,IN
109.248.177.164,naltel.ru,Nalchik-Telecom Ltd,AS15868,Europe,EU,Russia,RU
