saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
112.204.206.32,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.247.160.13,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
124.105.224.244,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
124.104.180.187,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.197.11.112,nodex.ru,Resource-M LLC,AS29329,Europe,EU,Russia,RU
117.174.195.208,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.205.57.192,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.236.109.220,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.59.138.67,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.5.114.194,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.23.42.67,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
98.64.18.2,microsoft.com,Microsoft Corporation,AS8075,Europe,EU,The Netherlands,NL
124.217.45.204,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
111.59.9.100,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.210.204.123,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.248.67.127,lanoptic.ru,"LAN-Optic, Ltd",AS47193,Europe,EU,Russia,RU
112.210.211.228,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
111.61.255.198,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.94.179.32,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.205.45.189,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.9.78.151,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.93.156.181,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.175.168.154,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.202.171.37,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.45.192.177,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.76.191.65,trueinternet.co.th,"TRUE INTERNET Co.,Ltd.",AS7470,Asia,AS,Thailand,TH
111.38.170.125,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
114.218.160.194,chinatelecom.cn,CHINATELECOM Jiangsu province Suzhou 5G network,AS140292,Asia,AS,China,CN
113.236.139.29,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
125.22.20.187,airtel.in,BHARTI Airtel Ltd.,AS9498,Asia,AS,India,IN
120.224.91.48,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.31.180.65,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
114.254.50.170,chinaunicom.cn,China Unicom Beijing Province Network,AS4808,Asia,AS,China,CN
112.205.46.108,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.83.9.157,chinatelecom.cn,CHINATELECOM Jiangsu province Suzhou 5G network,AS140292,Asia,AS,China,CN
111.12.0.152,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
116.179.63.26,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
122.3.41.95,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.211.91.227,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.205.62.134,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.213.137.189,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
119.115.192.110,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.238.23.194,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.217.32.111,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.204.252.214,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.54.91.106,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.53.99.66,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
123.154.123.242,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
125.45.53.121,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
124.104.207.98,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.26.225.203,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.93.229.22,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.176.240.146,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.44.46.176,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.18.187.152,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.234.214.162,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.66.94.16,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
115.240.203.53,jio.com,Reliance Jio Infocomm Limited,AS55836,Asia,AS,India,IN
121.207.151.240,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
122.52.30.240,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.196.179.195,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.202.233.96,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
114.135.51.65,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
112.204.226.193,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
119.94.188.19,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.245.105.62,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.246.104.94,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
113.226.160.254,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
116.149.22.126,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
111.22.210.45,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
122.140.41.49,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.204.214.102,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.205.94.204,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.18.208.174,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.196.64.164,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
122.3.163.87,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
116.149.11.173,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
111.59.42.245,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.208.173.124,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
119.76.188.133,trueinternet.co.th,"TRUE INTERNET Co.,Ltd.",AS7470,Asia,AS,Thailand,TH
112.204.233.16,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.19.91.225,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.22.216.53,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.9.29.212,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.145.243.114,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.4.118.70,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.107.13.51,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.209.17.115,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
122.52.196.197,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.253.208.6,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.203.127.224,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.211.82.22,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.201.251.160,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
106.120.217.150,bta.net.cn,China Networks Inter-Exchange,AS4847,Asia,AS,China,CN
123.88.1.26,chinamobile.com,China Mobile communications corporation,AS56040,Asia,AS,China,CN
112.27.10.179,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.211.144.138,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
118.100.113.110,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
112.28.31.96,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.70.66.214,huaweicloud.com,Huawei Cloud Service data center,AS55990,Asia,AS,China,CN
111.9.155.146,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.217.109.126,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
