saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
135.0.40.142,2384986247,192.168.0.123,2063640768,28432,44,udp,1,5683,37304,145,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",,,,,0,1,2025-11-01T11:40:56.074+0100,1761993656,74927,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",127,/
135.0.246.226,3807772807,192.168.0.123,2063640768,7282,43,udp,1,5683,58322,145,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",,,,,0,1,2025-11-01T11:40:56.078+0100,1761993656,78256,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",127,/
138.229.117.29,494265738,192.168.0.123,2063640768,48933,51,udp,1,5683,58901,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.194+0100,1761993668,194029,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.241.246,4142989447,192.168.0.123,2063640768,31466,50,udp,1,5683,55928,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.196+0100,1761993668,196823,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.246.226,3807772807,192.168.0.123,2063640768,8413,51,udp,1,5683,50392,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.198+0100,1761993668,198842,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.154.80,1352269959,192.168.0.123,2063640768,25566,47,udp,1,5683,45494,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.198+0100,1761993668,198938,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.109.183,3077374087,192.168.0.123,2063640768,61361,48,udp,1,5683,34964,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.202+0100,1761993668,202279,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.2.72,1208090759,192.168.0.123,2063640768,10602,47,udp,1,5683,40521,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.203+0100,1761993668,203407,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.212.45,768868487,192.168.0.123,2063640768,36076,45,udp,1,5683,36818,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.204+0100,1761993668,204713,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.61.16,272433287,192.168.0.123,2063640768,16885,45,udp,1,5683,51640,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.207+0100,1761993668,207755,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.195.203,3418554503,192.168.0.123,2063640768,10055,47,udp,1,5683,59070,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.209+0100,1761993668,209839,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.244.155,2616459399,192.168.0.123,2063640768,19092,42,udp,1,5683,60437,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.209+0100,1761993668,209842,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.40.142,2384986247,192.168.0.123,2063640768,28524,46,udp,1,5683,49560,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:08.210+0100,1761993668,210619,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.246.226,3807772807,192.168.0.123,2063640768,8523,51,udp,1,5683,43657,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.326+0100,1761993680,326982,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.244.155,2616459399,192.168.0.123,2063640768,19401,50,udp,1,5683,41287,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.330+0100,1761993680,330242,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.241.246,4142989447,192.168.0.123,2063640768,31885,50,udp,1,5683,55681,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.330+0100,1761993680,330755,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.61.16,272433287,192.168.0.123,2063640768,17815,47,udp,1,5683,40656,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.330+0100,1761993680,330874,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.2.72,1208090759,192.168.0.123,2063640768,11102,47,udp,1,5683,40392,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.332+0100,1761993680,332246,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.154.80,1352269959,192.168.0.123,2063640768,26525,47,udp,1,5683,56473,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.332+0100,1761993680,332347,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.212.45,768868487,192.168.0.123,2063640768,37274,47,udp,1,5683,52752,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.332+0100,1761993680,332398,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.109.183,3077374087,192.168.0.123,2063640768,61711,46,udp,1,5683,41168,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.335+0100,1761993680,335005,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.40.142,2384986247,192.168.0.123,2063640768,28909,44,udp,1,5683,50009,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.339+0100,1761993680,339022,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
138.229.117.29,494265738,192.168.0.123,2063640768,49285,43,udp,1,5683,43958,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.339+0100,1761993680,339109,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.195.203,3418554503,192.168.0.123,2063640768,11110,47,udp,1,5683,53892,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:20.344+0100,1761993680,344617,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.244.155,2616459399,192.168.0.123,2063640768,20321,50,udp,1,5683,58489,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.445+0100,1761993692,445824,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.246.226,3807772807,192.168.0.123,2063640768,9507,51,udp,1,5683,48117,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.446+0100,1761993692,446945,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.212.45,768868487,192.168.0.123,2063640768,37434,47,udp,1,5683,59967,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.452+0100,1761993692,452537,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.109.183,3077374087,192.168.0.123,2063640768,62836,48,udp,1,5683,52901,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.453+0100,1761993692,453582,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.154.80,1352269959,192.168.0.123,2063640768,27601,47,udp,1,5683,59088,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.454+0100,1761993692,454850,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.61.16,272433287,192.168.0.123,2063640768,19024,47,udp,1,5683,44883,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.456+0100,1761993692,456265,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.2.72,1208090759,192.168.0.123,2063640768,11900,47,udp,1,5683,42026,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.456+0100,1761993692,456742,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.241.246,4142989447,192.168.0.123,2063640768,33083,42,udp,1,5683,36379,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.463+0100,1761993692,463168,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
138.229.117.29,494265738,192.168.0.123,2063640768,50382,43,udp,1,5683,49642,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.464+0100,1761993692,464109,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.40.142,2384986247,192.168.0.123,2063640768,30073,46,udp,1,5683,53363,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.465+0100,1761993692,465399,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.195.203,3418554503,192.168.0.123,2063640768,12017,47,udp,1,5683,41286,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:32.467+0100,1761993692,467581,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.244.155,2616459399,192.168.0.123,2063640768,20802,50,udp,1,5683,46501,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.586+0100,1761993704,586746,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
138.229.117.29,494265738,192.168.0.123,2063640768,51163,51,udp,1,5683,54529,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.587+0100,1761993704,587551,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.154.80,1352269959,192.168.0.123,2063640768,27926,47,udp,1,5683,35450,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.591+0100,1761993704,591809,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.2.72,1208090759,192.168.0.123,2063640768,12118,47,udp,1,5683,59622,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.593+0100,1761993704,593555,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.109.183,3077374087,192.168.0.123,2063640768,64052,48,udp,1,5683,53815,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.593+0100,1761993704,593654,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.212.45,768868487,192.168.0.123,2063640768,38397,47,udp,1,5683,58353,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.594+0100,1761993704,594111,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.61.16,272433287,192.168.0.123,2063640768,19924,47,udp,1,5683,50241,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.597+0100,1761993704,597025,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.40.142,2384986247,192.168.0.123,2063640768,30153,46,udp,1,5683,33168,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.598+0100,1761993704,598030,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.246.226,3807772807,192.168.0.123,2063640768,9599,43,udp,1,5683,45510,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.599+0100,1761993704,599274,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.195.203,3418554503,192.168.0.123,2063640768,12073,47,udp,1,5683,51188,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.603+0100,1761993704,603220,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.241.246,4142989447,192.168.0.123,2063640768,33746,42,udp,1,5683,60197,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:44.603+0100,1761993704,603475,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
138.229.117.29,494265738,192.168.0.123,2063640768,51737,51,udp,1,5683,40434,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.715+0100,1761993716,715897,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.241.246,4142989447,192.168.0.123,2063640768,34271,50,udp,1,5683,41920,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.719+0100,1761993716,719582,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.244.155,2616459399,192.168.0.123,2063640768,21575,50,udp,1,5683,57215,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.720+0100,1761993716,720044,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.109.183,3077374087,192.168.0.123,2063640768,64284,48,udp,1,5683,58411,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.726+0100,1761993716,726889,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.212.45,768868487,192.168.0.123,2063640768,39008,47,udp,1,5683,36756,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.726+0100,1761993716,726998,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.61.16,272433287,192.168.0.123,2063640768,20505,45,udp,1,5683,57388,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.727+0100,1761993716,727386,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.154.80,1352269959,192.168.0.123,2063640768,28542,45,udp,1,5683,40244,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.729+0100,1761993716,729523,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.195.203,3418554503,192.168.0.123,2063640768,12216,47,udp,1,5683,45097,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.730+0100,1761993716,730002,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.2.72,1208090759,192.168.0.123,2063640768,13030,47,udp,1,5683,40909,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.730+0100,1761993716,730689,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.40.142,2384986247,192.168.0.123,2063640768,30739,46,udp,1,5683,56670,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.732+0100,1761993716,732410,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.246.226,3807772807,192.168.0.123,2063640768,9934,43,udp,1,5683,46255,31,Method Not Allowed,,,,,0,1,2025-11-01T11:41:56.734+0100,1761993716,734793,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.154.80,1352269959,192.168.0.123,2063640768,29553,47,udp,1,5683,48985,31,Method Not Allowed,,,,,0,1,2025-11-01T11:42:08.858+0100,1761993728,858670,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
