saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
157.18.159.186,3130987165,192.168.0.123,2063640768,0,38,udp,1,5683,33481,508,"************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Californium (Cf) CoAP framework
published by the Eclipse Foundation under EPL+EDL:
http://www.eclipse.org/californium/

(c) 2014, Institute for Pervasive Computing, ETH Zurich
Contact: Matthias Kovatsch <kovatsch@inf.ethz.ch>
************************************************************",,,,,0,1,2025-10-31T16:35:23.157+0100,1761924923,157761,3,True,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",494,/
135.0.234.134,2263482503,192.168.0.123,2063640768,28290,51,udp,1,5683,46697,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.001+0100,1761924937,1023,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.223.27,467599495,192.168.0.123,2063640768,38225,52,udp,1,5683,58559,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.002+0100,1761924937,2611,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.211.15,265486471,192.168.0.123,2063640768,44479,47,udp,1,5683,42556,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.004+0100,1761924937,4260,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.249.182,3069771911,192.168.0.123,2063640768,52889,52,udp,1,5683,37060,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.005+0100,1761924937,5852,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
138.229.114.62,1047717258,192.168.0.123,2063640768,20896,51,udp,1,5683,37358,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.007+0100,1761924937,7570,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.155.8,144375943,192.168.0.123,2063640768,40873,47,udp,1,5683,58150,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.007+0100,1761924937,7671,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.143.91,1536098439,192.168.0.123,2063640768,23826,48,udp,1,5683,52421,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.013+0100,1761924937,13819,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.242.56,955383943,192.168.0.123,2063640768,56970,43,udp,1,5683,45708,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.017+0100,1761924937,17059,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.170.106,1789526151,192.168.0.123,2063640768,52881,45,udp,1,5683,32828,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:37.035+0100,1761924937,35182,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchfh
135.0.242.56,955383943,192.168.0.123,2063640768,58047,51,udp,1,5683,48592,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.133+0100,1761924951,133880,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.234.134,2263482503,192.168.0.123,2063640768,29604,51,udp,1,5683,47722,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.136+0100,1761924951,136553,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
138.229.114.62,1047717258,192.168.0.123,2063640768,20987,51,udp,1,5683,43600,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.136+0100,1761924951,136639,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.249.182,3069771911,192.168.0.123,2063640768,53574,52,udp,1,5683,46339,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.140+0100,1761924951,140806,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.211.15,265486471,192.168.0.123,2063640768,45314,47,udp,1,5683,56443,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.140+0100,1761924951,140883,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.155.8,144375943,192.168.0.123,2063640768,41970,47,udp,1,5683,57949,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.144+0100,1761924951,144572,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.143.91,1536098439,192.168.0.123,2063640768,24481,48,udp,1,5683,43979,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.148+0100,1761924951,148784,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.223.27,467599495,192.168.0.123,2063640768,38708,44,udp,1,5683,52383,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.148+0100,1761924951,148904,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.170.106,1789526151,192.168.0.123,2063640768,53259,42,udp,1,5683,54836,31,Method Not Allowed,,,,,0,1,2025-10-31T16:35:51.190+0100,1761924951,190228,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchgw
135.0.234.134,2263482503,192.168.0.123,2063640768,30544,51,udp,1,5683,46954,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.270+0100,1761924965,270222,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.249.182,3069771911,192.168.0.123,2063640768,54652,52,udp,1,5683,37465,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.270+0100,1761924965,270736,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.155.8,144375943,192.168.0.123,2063640768,42233,47,udp,1,5683,51500,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.275+0100,1761924965,275224,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.211.15,265486471,192.168.0.123,2063640768,45553,47,udp,1,5683,36430,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.277+0100,1761924965,277812,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.143.91,1536098439,192.168.0.123,2063640768,25408,48,udp,1,5683,54075,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.279+0100,1761924965,279089,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
138.229.114.62,1047717258,192.168.0.123,2063640768,21330,43,udp,1,5683,46968,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.283+0100,1761924965,283436,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.242.56,955383943,192.168.0.123,2063640768,59210,43,udp,1,5683,49280,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.284+0100,1761924965,284252,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.223.27,467599495,192.168.0.123,2063640768,39102,52,udp,1,5683,53921,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.289+0100,1761924965,289377,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
135.0.170.106,1789526151,192.168.0.123,2063640768,53290,42,udp,1,5683,54667,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:05.319+0100,1761924965,319845,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/request
157.18.159.186,3130987165,192.168.0.123,2063640768,0,36,udp,1,5683,39936,108,"should post example:{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",,,,,0,1,2025-10-31T16:36:05.416+0100,1761924965,416735,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",94,/qlink/request
135.0.223.27,467599495,192.168.0.123,2063640768,39271,52,udp,1,5683,53854,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.395+0100,1761924979,395844,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
138.229.114.62,1047717258,192.168.0.123,2063640768,21958,51,udp,1,5683,60433,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.399+0100,1761924979,399155,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.234.134,2263482503,192.168.0.123,2063640768,30856,51,udp,1,5683,45220,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.399+0100,1761924979,399988,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.155.8,144375943,192.168.0.123,2063640768,43437,45,udp,1,5683,42011,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.409+0100,1761924979,409410,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.143.91,1536098439,192.168.0.123,2063640768,26590,48,udp,1,5683,32778,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.409+0100,1761924979,409583,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.211.15,265486471,192.168.0.123,2063640768,46889,45,udp,1,5683,51094,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.409+0100,1761924979,409817,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.249.182,3069771911,192.168.0.123,2063640768,55142,44,udp,1,5683,38342,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.411+0100,1761924979,411635,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.242.56,955383943,192.168.0.123,2063640768,59486,43,udp,1,5683,37124,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.412+0100,1761924979,412504,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
135.0.170.106,1789526151,192.168.0.123,2063640768,54687,43,udp,1,5683,40834,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:19.435+0100,1761924979,435092,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/success
157.18.159.186,3130987165,192.168.0.123,2063640768,0,38,udp,1,5683,52411,13,,,,,,0,1,2025-10-31T16:36:19.528+0100,1761924979,528536,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",0,/qlink/success
135.0.234.134,2263482503,192.168.0.123,2063640768,31023,51,udp,1,5683,43548,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.515+0100,1761924993,515642,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.211.15,265486471,192.168.0.123,2063640768,47428,47,udp,1,5683,58881,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.520+0100,1761924993,520362,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.223.27,467599495,192.168.0.123,2063640768,39550,52,udp,1,5683,48338,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.522+0100,1761924993,522680,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.143.91,1536098439,192.168.0.123,2063640768,27122,48,udp,1,5683,40205,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.524+0100,1761924993,524617,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.155.8,144375943,192.168.0.123,2063640768,43676,47,udp,1,5683,39052,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.525+0100,1761924993,525848,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.242.56,955383943,192.168.0.123,2063640768,59544,51,udp,1,5683,39510,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.531+0100,1761924993,531173,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.249.182,3069771911,192.168.0.123,2063640768,55864,52,udp,1,5683,38209,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.532+0100,1761924993,532441,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
138.229.114.62,1047717258,192.168.0.123,2063640768,22514,43,udp,1,5683,53267,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.533+0100,1761924993,533833,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.170.106,1789526151,192.168.0.123,2063640768,54906,45,udp,1,5683,40023,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:33.560+0100,1761924993,560363,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/bootstrap
135.0.234.134,2263482503,192.168.0.123,2063640768,31696,51,udp,1,5683,53551,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.650+0100,1761925007,650332,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.223.27,467599495,192.168.0.123,2063640768,40223,52,udp,1,5683,60681,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.652+0100,1761925007,652202,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
138.229.114.62,1047717258,192.168.0.123,2063640768,23569,51,udp,1,5683,36046,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.654+0100,1761925007,654543,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.155.8,144375943,192.168.0.123,2063640768,44121,45,udp,1,5683,52760,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.658+0100,1761925007,658214,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.211.15,265486471,192.168.0.123,2063640768,48679,47,udp,1,5683,52671,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.658+0100,1761925007,658336,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.143.91,1536098439,192.168.0.123,2063640768,28274,48,udp,1,5683,56365,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.660+0100,1761925007,660235,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.249.182,3069771911,192.168.0.123,2063640768,56618,44,udp,1,5683,50558,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.667+0100,1761925007,667271,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.242.56,955383943,192.168.0.123,2063640768,59840,51,udp,1,5683,48347,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.667+0100,1761925007,667448,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.170.106,1789526151,192.168.0.123,2063640768,55696,45,udp,1,5683,60920,31,Method Not Allowed,,,,,0,1,2025-10-31T16:36:47.685+0100,1761925007,685737,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/boot
135.0.223.27,467599495,192.168.0.123,2063640768,41147,52,udp,1,5683,53368,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.772+0100,1761925021,772099,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.143.91,1536098439,192.168.0.123,2063640768,29272,48,udp,1,5683,38105,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.777+0100,1761925021,777581,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.155.8,144375943,192.168.0.123,2063640768,44310,47,udp,1,5683,37783,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.777+0100,1761925021,777647,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
138.229.114.62,1047717258,192.168.0.123,2063640768,24079,51,udp,1,5683,60581,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.780+0100,1761925021,780330,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.211.15,265486471,192.168.0.123,2063640768,48916,47,udp,1,5683,56126,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.782+0100,1761925021,782608,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.242.56,955383943,192.168.0.123,2063640768,60916,43,udp,1,5683,33146,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.784+0100,1761925021,784115,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.249.182,3069771911,192.168.0.123,2063640768,57532,44,udp,1,5683,50728,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.787+0100,1761925021,787032,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.234.134,2263482503,192.168.0.123,2063640768,32166,43,udp,1,5683,42968,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.787+0100,1761925021,787610,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.170.106,1789526151,192.168.0.123,2063640768,56845,42,udp,1,5683,44021,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:01.821+0100,1761925021,821536,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/syncreq
135.0.234.134,2263482503,192.168.0.123,2063640768,32464,51,udp,1,5683,41447,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.904+0100,1761925035,904929,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.223.27,467599495,192.168.0.123,2063640768,41324,52,udp,1,5683,41867,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.907+0100,1761925035,907592,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
138.229.114.62,1047717258,192.168.0.123,2063640768,24629,51,udp,1,5683,49126,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.908+0100,1761925035,908552,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.242.56,955383943,192.168.0.123,2063640768,61028,51,udp,1,5683,42111,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.909+0100,1761925035,909590,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.211.15,265486471,192.168.0.123,2063640768,49624,47,udp,1,5683,38118,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.910+0100,1761925035,910478,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.155.8,144375943,192.168.0.123,2063640768,45147,47,udp,1,5683,44130,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.915+0100,1761925035,915548,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.143.91,1536098439,192.168.0.123,2063640768,29448,48,udp,1,5683,41082,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.915+0100,1761925035,915669,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.249.182,3069771911,192.168.0.123,2063640768,58777,52,udp,1,5683,38222,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.935+0100,1761925035,935852,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.170.106,1789526151,192.168.0.123,2063640768,57059,43,udp,1,5683,33176,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:15.940+0100,1761925035,940692,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/offline
135.0.234.134,2263482503,192.168.0.123,2063640768,32846,51,udp,1,5683,44706,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.038+0100,1761925050,38676,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.143.91,1536098439,192.168.0.123,2063640768,29965,48,udp,1,5683,35957,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.040+0100,1761925050,40627,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.211.15,265486471,192.168.0.123,2063640768,50041,47,udp,1,5683,54527,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.043+0100,1761925050,43352,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
138.229.114.62,1047717258,192.168.0.123,2063640768,24895,51,udp,1,5683,37799,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.047+0100,1761925050,47117,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.155.8,144375943,192.168.0.123,2063640768,46243,47,udp,1,5683,45233,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.049+0100,1761925050,49136,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.223.27,467599495,192.168.0.123,2063640768,41341,44,udp,1,5683,49148,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.051+0100,1761925050,51084,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.242.56,955383943,192.168.0.123,2063640768,61779,43,udp,1,5683,34878,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.052+0100,1761925050,52190,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.249.182,3069771911,192.168.0.123,2063640768,58911,52,udp,1,5683,60810,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.059+0100,1761925050,59023,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
135.0.170.106,1789526151,192.168.0.123,2063640768,57276,45,udp,1,5683,56936,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:30.074+0100,1761925050,74342,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/heartbeat
138.229.114.62,1047717258,192.168.0.123,2063640768,24981,51,udp,1,5683,40214,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.212+0100,1761925064,212690,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
135.0.242.56,955383943,192.168.0.123,2063640768,61986,51,udp,1,5683,56530,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.212+0100,1761925064,212821,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
135.0.223.27,467599495,192.168.0.123,2063640768,41810,52,udp,1,5683,52924,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.212+0100,1761925064,212873,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
135.0.234.134,2263482503,192.168.0.123,2063640768,33777,51,udp,1,5683,59004,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.212+0100,1761925064,212891,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
135.0.155.8,144375943,192.168.0.123,2063640768,47067,47,udp,1,5683,34762,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.212+0100,1761925064,212997,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
135.0.211.15,265486471,192.168.0.123,2063640768,50475,47,udp,1,5683,54147,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.213+0100,1761925064,213044,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
135.0.249.182,3069771911,192.168.0.123,2063640768,59450,52,udp,1,5683,43253,31,Method Not Allowed,,,,,0,1,2025-10-31T16:37:44.213+0100,1761925064,213265,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
