saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
135.0.86.162,/,1,ACK,2,2.05 Content,27246,dc0c,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.86.162,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,18952,36dc,,Method Not Allowed,18
135.0.86.162,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,16516,8aa0,,Method Not Allowed,18
135.0.86.162,/qlink/request,1,ACK,2,4.05 Method Not Allowed,51691,9639,,Method Not Allowed,18
135.0.86.162,/qlink/success,1,ACK,2,4.05 Method Not Allowed,37133,5d13,,Method Not Allowed,18
135.0.86.162,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,2219,b55c,,Method Not Allowed,18
135.0.86.162,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,49952,5ae1,,Method Not Allowed,18
135.0.86.162,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,7904,c1f8,,Method Not Allowed,18
135.0.86.162,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,45241,b25c,,Method Not Allowed,18
135.0.86.162,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,24656,d325,,Method Not Allowed,18
135.0.86.162,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,60455,ba18,,Method Not Allowed,18
135.0.86.162,/device/inform/change,1,ACK,2,4.05 Method Not Allowed,64095,b14c,,Method Not Allowed,18
135.0.86.162,/async,1,CON,2,2.05 Content,6655,4335,,done,4
