saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
60.187.247.219,3690445628,192.168.0.123,2063640768,51962,50,udp,1,5683,52220,22,Not Found,,,,,0,1,2025-10-31T15:34:46.808+0100,1761921286,808234,3,True,1,2,,0,4.04 Not Found,32112,,9,/
60.53.255.138,2331981116,192.168.0.123,2063640768,20199,50,udp,1,5683,40244,145,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",,,,,0,1,2025-10-31T15:34:46.831+0100,1761921286,831055,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}",127,/
36.158.57.157,2637798948,192.168.0.123,2063640768,40805,41,udp,1,5683,53947,462,"************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",,,,,0,1,2025-10-31T15:34:46.849+0100,1761921286,849457,3,True,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",448,/
42.52.135.172,2894541866,192.168.0.123,2063640768,30757,38,udp,1,5683,56629,22,Not Found,,,,,0,1,2025-10-31T15:34:46.878+0100,1761921286,878383,3,True,1,2,,0,4.04 Not Found,32112,,9,/
39.183.171.83,1403762471,192.168.0.123,2063640768,33854,42,udp,1,5683,56396,462,"************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",,,,,0,1,2025-10-31T15:34:46.901+0100,1761921286,901654,3,True,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",448,/
60.187.247.219,3690445628,192.168.0.123,2063640768,52333,50,udp,1,5683,33963,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:00.934+0100,1761921300,934858,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
36.141.76.76,1280085284,192.168.0.123,2063640768,61081,42,udp,1,5683,56310,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:00.944+0100,1761921300,944670,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
42.224.183.32,548921386,192.168.0.123,2063640768,20211,36,udp,1,5683,49673,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:00.954+0100,1761921300,954361,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
42.52.135.172,2894541866,192.168.0.123,2063640768,30760,38,udp,1,5683,51717,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:00.999+0100,1761921300,999289,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
60.187.247.219,3690445628,192.168.0.123,2063640768,52407,50,udp,1,5683,41348,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:15.055+0100,1761921315,55899,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
36.141.76.76,1280085284,192.168.0.123,2063640768,62048,42,udp,1,5683,39055,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:15.061+0100,1761921315,61767,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
42.224.183.32,548921386,192.168.0.123,2063640768,20212,36,udp,1,5683,44489,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:15.066+0100,1761921315,66610,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
42.52.135.172,2894541866,192.168.0.123,2063640768,30775,36,udp,1,5683,46739,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:15.093+0100,1761921315,93065,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
60.187.247.219,3690445628,192.168.0.123,2063640768,53359,50,udp,1,5683,35675,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:29.275+0100,1761921329,275261,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchack
36.141.76.76,1280085284,192.168.0.123,2063640768,62909,42,udp,1,5683,39211,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:29.276+0100,1761921329,276289,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchack
60.187.247.219,3690445628,192.168.0.123,2063640768,53509,50,udp,1,5683,47821,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:43.303+0100,1761921343,303683,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/unbind
36.141.76.76,1280085284,192.168.0.123,2063640768,63399,42,udp,1,5683,49891,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:43.306+0100,1761921343,306995,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/unbind
60.187.247.219,3690445628,192.168.0.123,2063640768,53686,50,udp,1,5683,48934,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:57.435+0100,1761921357,435326,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/file
36.141.76.76,1280085284,192.168.0.123,2063640768,63872,42,udp,1,5683,40058,31,Method Not Allowed,,,,,0,1,2025-10-31T15:35:57.436+0100,1761921357,436209,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/file
36.141.76.76,1280085284,192.168.0.123,2063640768,65041,42,udp,1,5683,47450,31,Method Not Allowed,,,,,0,1,2025-10-31T15:36:11.566+0100,1761921371,566125,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/log
36.141.76.76,1280085284,192.168.0.123,2063640768,862,42,udp,1,5683,58640,31,Method Not Allowed,,,,,0,1,2025-10-31T15:36:25.800+0100,1761921385,800238,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/selfdetect
36.141.76.76,1280085284,192.168.0.123,2063640768,2192,42,udp,1,5683,37399,22,Not Found,,,,,0,1,2025-10-31T15:36:39.828+0100,1761921399,828791,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/searchdevice?true
36.141.76.76,1280085284,192.168.0.123,2063640768,3043,42,udp,1,5683,59325,22,Not Found,,,,,0,1,2025-10-31T15:36:53.995+0100,1761921413,995039,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/searchRouter?true
36.141.76.76,1280085284,192.168.0.123,2063640768,3983,42,udp,1,5683,60876,22,Not Found,,,,,0,1,2025-10-31T15:37:07.989+0100,1761921427,989448,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/guide?true
36.141.76.76,1280085284,192.168.0.123,2063640768,4273,42,udp,1,5683,35768,22,Not Found,,,,,0,1,2025-10-31T15:37:22.231+0100,1761921442,231749,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/request?true
49.144.220.226,3806105649,192.168.0.123,2063640768,0,52,udp,1,5683,48080,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.011+0100,1761921456,11239,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
42.191.89.119,2002370346,192.168.0.123,2063640768,54120,50,udp,1,5683,37039,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.019+0100,1761921456,19235,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
49.149.201.190,3200881969,192.168.0.123,2063640768,0,52,udp,1,5683,46820,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.058+0100,1761921456,58308,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
60.187.247.219,3690445628,192.168.0.123,2063640768,55831,50,udp,1,5683,45665,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.078+0100,1761921456,78637,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
36.141.76.76,1280085284,192.168.0.123,2063640768,4578,42,udp,1,5683,48816,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.090+0100,1761921456,90393,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
60.53.255.138,2331981116,192.168.0.123,2063640768,32161,50,udp,1,5683,56486,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.103+0100,1761921456,103161,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
39.183.171.83,1403762471,192.168.0.123,2063640768,34796,42,udp,1,5683,54878,26,should post ,,,,,0,1,2025-10-31T15:37:36.128+0100,1761921456,128088,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12,/device/inform/data
36.158.57.157,2637798948,192.168.0.123,2063640768,44518,41,udp,1,5683,50546,26,should post ,,,,,0,1,2025-10-31T15:37:36.135+0100,1761921456,135206,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12,/device/inform/data
49.145.117.205,3447034161,192.168.0.123,2063640768,0,52,udp,1,5683,50482,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.157+0100,1761921456,157922,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
49.145.62.50,842961201,192.168.0.123,2063640768,0,50,udp,1,5683,36877,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:36.164+0100,1761921456,164856,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
36.141.76.76,1280085284,192.168.0.123,2063640768,5493,42,udp,1,5683,56780,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:50.280+0100,1761921470,280466,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
60.187.247.219,3690445628,192.168.0.123,2063640768,56865,50,udp,1,5683,44984,31,Method Not Allowed,,,,,0,1,2025-10-31T15:37:50.281+0100,1761921470,281374,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
60.187.247.219,3690445628,192.168.0.123,2063640768,57977,50,udp,1,5683,42200,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:04.411+0100,1761921484,411879,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiSwitch
36.141.76.76,1280085284,192.168.0.123,2063640768,5944,42,udp,1,5683,45829,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:04.412+0100,1761921484,412773,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiSwitch
60.187.247.219,3690445628,192.168.0.123,2063640768,58375,50,udp,1,5683,41016,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:18.440+0100,1761921498,440270,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RadioConfig
36.141.76.76,1280085284,192.168.0.123,2063640768,6369,42,udp,1,5683,45547,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:18.441+0100,1761921498,441137,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RadioConfig
60.187.247.219,3690445628,192.168.0.123,2063640768,58544,50,udp,1,5683,52405,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:32.520+0100,1761921512,520099,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WPS
36.141.76.76,1280085284,192.168.0.123,2063640768,6678,42,udp,1,5683,37631,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:32.533+0100,1761921512,533471,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WPS
60.187.247.219,3690445628,192.168.0.123,2063640768,59801,50,udp,1,5683,60334,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:46.629+0100,1761921526,629457,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/MacFilter
36.141.76.76,1280085284,192.168.0.123,2063640768,7651,42,udp,1,5683,48993,31,Method Not Allowed,,,,,0,1,2025-10-31T15:38:46.649+0100,1761921526,649121,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/MacFilter
60.187.247.219,3690445628,192.168.0.123,2063640768,60528,50,udp,1,5683,38206,31,Method Not Allowed,,,,,0,1,2025-10-31T15:39:00.834+0100,1761921540,834541,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/Reboot
36.141.76.76,1280085284,192.168.0.123,2063640768,9050,42,udp,1,5683,60185,31,Method Not Allowed,,,,,0,1,2025-10-31T15:39:00.835+0100,1761921540,835801,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/Reboot
60.187.247.219,3690445628,192.168.0.123,2063640768,61015,50,udp,1,5683,43568,31,Method Not Allowed,,,,,0,1,2025-10-31T15:39:14.844+0100,1761921554,844141,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/LEDControl
36.141.76.76,1280085284,192.168.0.123,2063640768,10343,42,udp,1,5683,34489,31,Method Not Allowed,,,,,0,1,2025-10-31T15:39:14.852+0100,1761921554,852356,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/LEDControl
60.187.247.219,3690445628,192.168.0.123,2063640768,61127,50,udp,1,5683,41597,31,Method Not Allowed,,,,,0,1,2025-10-31T15:39:28.994+0100,1761921568,994708,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RoamingConfig
36.141.76.76,1280085284,192.168.0.123,2063640768,11579,42,udp,1,5683,55839,31,Method Not Allowed,,,,,0,1,2025-10-31T15:39:28.995+0100,1761921568,995589,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RoamingConfig
36.141.76.76,1280085284,192.168.0.123,2063640768,12305,42,udp,1,5683,41697,3131,"{
	""data"":	{
		""hardwareVersion"":	""HV3.0.0"",
		""softwareVersion"":	""RAX3000-ZXW.ZD.06"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	24,
		""RamOccupancyRate"":	48,
		""UpTime"":	""41962995"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-79,
		""LowRSSI5G"":	-79,
		""IPv6ConnStatus"":	""Unconnected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""::"",
		""IPv6DNSServers"":	""::"",
		""IPv6PrefixDelegationEnabled"":	""FALSE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""::"",
		""IPv6PrefixPltime"":	0,
		""IPv6PrefixVltime"":	0,
		""DefaultIPv6Gateway"":	""::"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11b/g/n/ax"",
				""NoiseLevel"":	""-87"",
				""LoadRate"":	33,
				""InterferencePercent"":	33,
				""Channel"":	""11"",
				""Bandwidth"":	0
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11a/n/ac/ax"",
				""NoiseLevel"":	""-92"",
				""LoadRate"":	19,
				""InterferencePercent"":	19,
				""Channel"":	""161"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""特百惠"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""13680380168"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""SSID2"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""特百惠_GUEST"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	1,
				""SSID"":	""特百惠_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""13680380168"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""特百惠-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""13680380168"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-18B5DE-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""特百惠-5G_GUEST"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	1,
				""SSID"":	""特百惠-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""13680380168"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-31T15:39:43.228+0100,1761921583,228197,2,False,1,2,54ec,2,2.05 Content,17323,"{""CONTENT_FORMAT"": ""JSON""}",3116,/apdevice/query/ApConfigInfo
60.187.247.219,3690445628,192.168.0.123,2063640768,62247,50,udp,1,5683,53790,815,"{""deviceId"":"""",""data"":{""hardwareVersion"":""V1.0.00"",""softwareVersion"":""V1.00.33321M01"",""WorkingMode"":1,""FlashSize"":128,""RamSize"":128,""CPUOccupancyRate"":1,""RamOccupancyRate"":79,""UpTime"":""543510"",""MacFilterEnable"":0,""MacFilterPolicy"":0,""MacFilterEntries"":"""",""LEDOnOff"":1,""RoamingSwitch"":0,""LowRSSI2.4G"":-100,""LowRSSI5G"":-100,""SyncCode"":""0"",""Radios"":[{""Radio"":""2.4G"",""Enable"":1,""TransmitPower"":""100"",""Channel"":11},{""Radio"":""5G"",""Enable"":1,""TransmitPower"":""100"",""Channel"":157}],""Configurations"":[{""Radio"":""2.4G"",""Index"":1,""Enable"":1,""SSID"":""hu_home"",""SecurityMode"":""WPA2-Personal"",""Pwd"":""hzhhzhhzh"",""MaxAssociateNum"":64,""SSIDAdvertisementEnabled"":1},{""Radio"":""5G"",""Index"":5,""Enable"":1,""SSID"":""hu_home_5G"",""SecurityMode"":""WPA2-Personal"",""Pwd"":""hzhhzhhzh"",""MaxAssociateNum"":64,""SSIDAdvertisementEnabled"":1}]}}",,,,,0,1,2025-10-31T15:39:43.304+0100,1761921583,304059,3,False,1,2,,0,2.05 Content,32112,,802,/apdevice/query/ApConfigInfo
60.187.247.219,3690445628,192.168.0.123,2063640768,62927,50,udp,1,5683,43329,230,"{""deviceId"":"""",""data"":{""UplinkType"":""Ethernet"",""MacAddress"":""BC13A84586C0"",""Radio"":"""",""SSID"":"""",""Channel"":0,""Noise"":"""",""SNR"":"""",""RSSI"":"""",""RxRate"":""1000"",""TxRate"":""1000"",""RxRate_rt"":""3.315936"",""TxRate_rt"":""0.139096""}}",,,,,0,1,2025-10-31T15:39:57.605+0100,1761921597,605901,3,False,1,2,,0,2.05 Content,32112,,217,/apdevice/query/UplinkStatus
36.141.76.76,1280085284,192.168.0.123,2063640768,13114,42,udp,1,5683,53804,284,"{
	""data"":	{
		""UplinkType"":	""Ethernet"",
		""MacAddress"":	""00005E000175"",
		""Radio"":	"""",
		""SSID"":	"""",
		""Noise"":	"""",
		""SNR"":	"""",
		""RSSI"":	"""",
		""RxRate"":	""1000"",
		""TxRate"":	""1000"",
		""RxRate_rt"":	""0.048"",
		""TxRate_rt"":	""0.702"",
		""Channel"":	""""
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-31T15:39:57.690+0100,1761921597,690892,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",269,/apdevice/query/UplinkStatus
60.187.247.219,3690445628,192.168.0.123,2063640768,64153,50,udp,1,5683,42319,638,"{""deviceId"":"""",""data"":{""Devices"":[{""MacAddress"":""EAE4841F2407"",""VMacAddress"":""EAE4841F2407"",""UpTime"":""5517"",""Radio"":""5G"",""SSID"":""hu_home_5G"",""RSSI"":""-56"",""RxRate"":""585"",""TxRate"":""780"",""RxRate_rt"":""1.459656"",""TxRate_rt"":""0.026832""},{""MacAddress"":""EE37E3BE115F"",""VMacAddress"":""EE37E3BE115F"",""UpTime"":""5311"",""Radio"":""2.4G"",""SSID"":""hu_home"",""RSSI"":""-58"",""RxRate"":""65"",""TxRate"":""117"",""RxRate_rt"":""21.187616"",""TxRate_rt"":""0.781872""},{""MacAddress"":""C21F03FA768C"",""VMacAddress"":""C21F03FA768C"",""UpTime"":""1990"",""Radio"":""2.4G"",""SSID"":""hu_home"",""RSSI"":""-68"",""RxRate"":""11"",""TxRate"":""72.2"",""RxRate_rt"":""0.000688"",""TxRate_rt"":""0.000384""}]}}",,,,,0,1,2025-10-31T15:40:11.798+0100,1761921611,798002,3,False,1,2,,0,2.05 Content,32112,,625,/apdevice/query/STAInfo
36.141.76.76,1280085284,192.168.0.123,2063640768,14008,42,udp,1,5683,39462,461,"{
	""data"":	{
		""Devices"":	[{
				""IPAddress"":	""192.168.10.2"",
				""STAIPv6IPAddress"":	""::"",
				""MacAddress"":	""94A408841522"",
				""VMacAddress"":	""94A408841522"",
				""STAType"":	""other"",
				""HostName"":	""GWIPC-4325747138"",
				""UpTime"":	""2058965"",
				""Radio"":	""2.4G"",
				""SSID"":	""特百惠"",
				""RSSI"":	""-49"",
				""RxRate"":	""1"",
				""TxRate"":	""72"",
				""RxRate_rt"":	""0.000"",
				""TxRate_rt"":	""0.000""
			}],
		""STANumber"":	1
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-31T15:40:11.856+0100,1761921611,856366,2,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""JSON""}",446,/apdevice/query/STAInfo
