saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
210.1.126.88,1484653010,192.168.0.123,2063640768,0,52,udp,1,5683,35711,31,Method Not Allowed,,,,,0,1,2025-10-31T17:31:43.649+0100,1761928303,649760,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
221.179.126.146,2457777117,192.168.0.123,2063640768,10298,42,udp,1,5683,45436,31,Method Not Allowed,,,,,0,1,2025-10-31T17:31:43.679+0100,1761928303,679995,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
218.204.163.250,4205038810,192.168.0.123,2063640768,25929,42,udp,1,5683,35328,31,Method Not Allowed,,,,,0,1,2025-10-31T17:31:43.689+0100,1761928303,689479,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
223.82.235.103,1743475423,192.168.0.123,2063640768,11249,41,udp,1,5683,34515,38,"
 postRequestText: null",,,,,0,1,2025-10-31T17:31:43.699+0100,1761928303,699770,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23,/device/inform/data
223.84.135.17,294081759,192.168.0.123,2063640768,0,41,udp,1,5683,32792,38,"
 postRequestText: null",,,,,0,1,2025-10-31T17:31:43.791+0100,1761928303,791605,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23,/device/inform/data
211.139.206.44,751733715,192.168.0.123,2063640768,45230,42,udp,1,5683,42291,31,Method Not Allowed,,,,,0,1,2025-10-31T17:31:55.826+0100,1761928315,826018,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
221.179.126.146,2457777117,192.168.0.123,2063640768,10685,42,udp,1,5683,35362,31,Method Not Allowed,,,,,0,1,2025-10-31T17:31:55.871+0100,1761928315,871240,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
218.204.163.250,4205038810,192.168.0.123,2063640768,26608,42,udp,1,5683,35616,31,Method Not Allowed,,,,,0,1,2025-10-31T17:31:55.875+0100,1761928315,875207,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
211.139.206.44,751733715,192.168.0.123,2063640768,46170,42,udp,1,5683,49750,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:07.964+0100,1761928327,964027,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiSwitch
221.179.126.146,2457777117,192.168.0.123,2063640768,11161,42,udp,1,5683,36190,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:08.004+0100,1761928328,4861,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiSwitch
218.204.163.250,4205038810,192.168.0.123,2063640768,27173,42,udp,1,5683,46489,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:08.008+0100,1761928328,8065,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiSwitch
221.179.126.146,2457777117,192.168.0.123,2063640768,11289,42,udp,1,5683,50294,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:20.121+0100,1761928340,121931,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RadioConfig
218.204.163.250,4205038810,192.168.0.123,2063640768,28253,42,udp,1,5683,49165,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:20.124+0100,1761928340,124592,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RadioConfig
211.139.206.44,751733715,192.168.0.123,2063640768,47088,42,udp,1,5683,43687,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:32.258+0100,1761928352,258688,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WPS
218.204.163.250,4205038810,192.168.0.123,2063640768,28729,42,udp,1,5683,49582,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:32.259+0100,1761928352,259691,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WPS
221.179.126.146,2457777117,192.168.0.123,2063640768,12122,42,udp,1,5683,53740,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:32.259+0100,1761928352,259787,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WPS
211.139.206.44,751733715,192.168.0.123,2063640768,47604,42,udp,1,5683,38917,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:44.321+0100,1761928364,321429,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/MacFilter
218.204.163.250,4205038810,192.168.0.123,2063640768,28747,42,udp,1,5683,55109,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:44.348+0100,1761928364,348804,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/MacFilter
221.179.126.146,2457777117,192.168.0.123,2063640768,12780,42,udp,1,5683,59001,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:44.354+0100,1761928364,354043,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/MacFilter
211.139.206.44,751733715,192.168.0.123,2063640768,48555,42,udp,1,5683,59160,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:56.403+0100,1761928376,403373,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/Reboot
221.179.126.146,2457777117,192.168.0.123,2063640768,13962,42,udp,1,5683,57932,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:56.477+0100,1761928376,477469,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/Reboot
218.204.163.250,4205038810,192.168.0.123,2063640768,29395,42,udp,1,5683,50694,31,Method Not Allowed,,,,,0,1,2025-10-31T17:32:56.588+0100,1761928376,588505,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/Reboot
211.139.206.44,751733715,192.168.0.123,2063640768,48953,42,udp,1,5683,48271,31,Method Not Allowed,,,,,0,1,2025-10-31T17:33:08.526+0100,1761928388,526552,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/LEDControl
218.204.163.250,4205038810,192.168.0.123,2063640768,29579,42,udp,1,5683,55921,31,Method Not Allowed,,,,,0,1,2025-10-31T17:33:08.576+0100,1761928388,576906,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/LEDControl
221.179.126.146,2457777117,192.168.0.123,2063640768,14144,42,udp,1,5683,48001,31,Method Not Allowed,,,,,0,1,2025-10-31T17:33:08.593+0100,1761928388,593135,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/LEDControl
211.139.206.44,751733715,192.168.0.123,2063640768,49965,42,udp,1,5683,44549,31,Method Not Allowed,,,,,0,1,2025-10-31T17:33:20.652+0100,1761928400,652666,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RoamingConfig
218.204.163.250,4205038810,192.168.0.123,2063640768,29626,42,udp,1,5683,49762,31,Method Not Allowed,,,,,0,1,2025-10-31T17:33:20.697+0100,1761928400,697060,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RoamingConfig
221.179.126.146,2457777117,192.168.0.123,2063640768,14866,42,udp,1,5683,54849,31,Method Not Allowed,,,,,0,1,2025-10-31T17:33:20.713+0100,1761928400,713886,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/RoamingConfig
211.139.206.44,751733715,192.168.0.123,2063640768,50104,42,udp,1,5683,43120,3135,"{
	""data"":	{
		""hardwareVersion"":	""HV4.0.0"",
		""softwareVersion"":	""RAX3000-ZXW.ZD.06"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	512,
		""CPUOccupancyRate"":	28,
		""RamOccupancyRate"":	21,
		""UpTime"":	""602422"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-79,
		""LowRSSI5G"":	-79,
		""IPv6ConnStatus"":	""Unconnected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""::"",
		""IPv6DNSServers"":	""::"",
		""IPv6PrefixDelegationEnabled"":	""FALSE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""::"",
		""IPv6PrefixPltime"":	0,
		""IPv6PrefixVltime"":	0,
		""DefaultIPv6Gateway"":	""::"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11b/g/n/ax"",
				""NoiseLevel"":	""-86"",
				""LoadRate"":	22,
				""InterferencePercent"":	22,
				""Channel"":	""1"",
				""Bandwidth"":	1
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11a/n/ac/ax"",
				""NoiseLevel"":	""-92"",
				""LoadRate"":	1,
				""InterferencePercent"":	1,
				""Channel"":	""44"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""正艺科技"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""88888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""CMCC-GUIDE-LINK"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""CMCC-46E2_Guest"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	0,
				""SSID"":	""正艺科技_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""88888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""正艺科技-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""88888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-E646E8-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-46E2-5G_Guest"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	0,
				""SSID"":	""正艺科技-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""88888888"",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-31T17:33:32.865+0100,1761928412,865185,2,False,1,2,b7ee,2,2.05 Content,536,"{""CONTENT_FORMAT"": ""JSON""}",3120,/apdevice/query/ApConfigInfo
218.204.163.250,4205038810,192.168.0.123,2063640768,30751,42,udp,1,5683,46436,3148,"{
	""data"":	{
		""hardwareVersion"":	""HV3.0.0"",
		""softwareVersion"":	""RAX3000-ZXW.ZD.06"",
		""WorkingMode"":	1,
		""FlashSize"":	128,
		""RamSize"":	256,
		""CPUOccupancyRate"":	32,
		""RamOccupancyRate"":	56,
		""UpTime"":	""1205433"",
		""MacFilterEnable"":	0,
		""MacFilterPolicy"":	0,
		""MacFilterEntries"":	"""",
		""LEDOnOff"":	1,
		""BandSteeringStatus"":	0,
		""RoamingSwitch"":	0,
		""LowRSSI2.4G"":	-79,
		""LowRSSI5G"":	-79,
		""IPv6ConnStatus"":	""Unconnected"",
		""IPv6IPAddressOrigin"":	""AutoConfigured"",
		""IPv6IPAddress"":	""::"",
		""IPv6DNSServers"":	""::"",
		""IPv6PrefixDelegationEnabled"":	""FALSE"",
		""IPv6PrefixOrigin"":	""PrefixDelegation"",
		""IPv6Prefix"":	""::"",
		""IPv6PrefixPltime"":	0,
		""IPv6PrefixVltime"":	0,
		""DefaultIPv6Gateway"":	""::"",
		""Dslite_Enable"":	""FALSE"",
		""IPv6Status"":	0,
		""SyncCode"":	""0"",
		""Radios"":	[{
				""Radio"":	""2.4G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11b/g/n/ax"",
				""NoiseLevel"":	""-85"",
				""LoadRate"":	37,
				""InterferencePercent"":	37,
				""Channel"":	""11"",
				""Bandwidth"":	0
			}, {
				""Radio"":	""5G"",
				""Enable"":	1,
				""TransmitPower"":	""100"",
				""SSIDStandard"":	""802.11a/n/ac/ax"",
				""NoiseLevel"":	""-91"",
				""LoadRate"":	2,
				""InterferencePercent"":	2,
				""Channel"":	""40"",
				""Bandwidth"":	0
			}],
		""Configurations"":	[{
				""Radio"":	""2.4G"",
				""Index"":	1,
				""Enable"":	1,
				""SSID"":	""chengyi888"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""chengyi669900.."",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	2,
				""Enable"":	0,
				""SSID"":	""SSID2"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	3,
				""Enable"":	0,
				""SSID"":	""chengyi888_GUEST"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""2.4G"",
				""Index"":	4,
				""Enable"":	1,
				""SSID"":	""chengyi888_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""chengyi669900.."",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	5,
				""Enable"":	1,
				""SSID"":	""chengyi888-5G"",
				""SecurityMode"":	""MIXED-WPA2WPA3"",
				""Pwd"":	""chengyi669900.."",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	6,
				""Enable"":	1,
				""SSID"":	""MESH-2C1D76-5G"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""!@#$%12345"",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}, {
				""Radio"":	""5G"",
				""Index"":	7,
				""Enable"":	0,
				""SSID"":	""CMCC-gsre-5G_Guest"",
				""SecurityMode"":	""None"",
				""Pwd"":	"""",
				""Encrypt"":	3,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	1
			}, {
				""Radio"":	""5G"",
				""Index"":	8,
				""Enable"":	1,
				""SSID"":	""chengyi888-5G_Wi-Fi5"",
				""SecurityMode"":	""WPA2-Personal"",
				""Pwd"":	""chengyi669900.."",
				""Encrypt"":	1,
				""MaxAssociateNum"":	64,
				""SSIDAdvertisementEnabled"":	0
			}]
	},
	""deviceId"":	""""
}",,,,,0,1,2025-10-31T17:33:32.909+0100,1761928412,909084,2,False,1,2,b7ef,2,2.05 Content,537,"{""CONTENT_FORMAT"": ""JSON""}",3133,/apdevice/query/ApConfigInfo
