saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
223.75.129.144,2424392671,192.168.0.123,2063640768,40763,41,udp,1,5683,34341,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-11-01T12:31:29.187+0100,1761996689,187538,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47,/device/inform/heartbeat
218.200.173.59,1001244890,192.168.0.123,2063640768,29224,39,udp,1,5683,49382,61,"should post example,{
""deviceId"": ""deviceId""

}",,,,,0,1,2025-11-01T12:31:29.229+0100,1761996689,229254,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",47,/device/inform/heartbeat
202.188.192.127,2143337674,192.168.0.123,2063640768,17856,50,udp,1,5683,48520,31,Method Not Allowed,,,,,0,1,2025-11-01T12:31:41.147+0100,1761996701,147261,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
219.92.102.210,3529923803,192.168.0.123,2063640768,50645,51,udp,1,5683,56727,31,Method Not Allowed,,,,,0,1,2025-11-01T12:31:41.147+0100,1761996701,147397,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
221.179.97.178,2992747485,192.168.0.123,2063640768,7495,42,udp,1,5683,42205,31,Method Not Allowed,,,,,0,1,2025-11-01T12:31:41.220+0100,1761996701,220562,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/data
218.200.173.59,1001244890,192.168.0.123,2063640768,30080,39,udp,1,5683,46372,26,should post ,,,,,0,1,2025-11-01T12:31:41.266+0100,1761996701,266167,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12,/device/inform/data
223.75.129.144,2424392671,192.168.0.123,2063640768,41540,41,udp,1,5683,45927,26,should post ,,,,,0,1,2025-11-01T12:31:41.297+0100,1761996701,297647,3,False,1,2,,0,4.00 Bad Request,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12,/device/inform/data
223.68.191.114,1925137631,192.168.0.123,2063640768,62755,43,udp,1,5683,33746,38,"
 postRequestText: null",,,,,0,1,2025-11-01T12:31:41.299+0100,1761996701,299011,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23,/device/inform/data
218.204.51.91,1530121434,192.168.0.123,2063640768,36046,41,udp,1,5683,59247,38,"
 postRequestText: null",,,,,0,1,2025-11-01T12:31:42.311+0100,1761996702,311434,0,False,1,2,,0,2.05 Content,32112,"{""OBSERVE"": ""0"", ""CONTENT_FORMAT"": ""TEXT""}",23,/device/inform/data
219.92.102.210,3529923803,192.168.0.123,2063640768,50667,51,udp,1,5683,50764,31,Method Not Allowed,,,,,0,1,2025-11-01T12:31:53.320+0100,1761996713,320567,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/change
202.188.192.127,2143337674,192.168.0.123,2063640768,18980,50,udp,1,5683,37651,31,Method Not Allowed,,,,,0,1,2025-11-01T12:31:53.321+0100,1761996713,321412,3,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/inform/change
202.188.192.127,2143337674,192.168.0.123,2063640768,20034,50,udp,1,5683,51590,12,,,,,,0,1,2025-11-01T12:32:05.404+0100,1761996725,404003,3,False,1,2,,0,5.03 Service Unavailable,32112,,0,/async
219.92.102.210,3529923803,192.168.0.123,2063640768,51470,51,udp,1,5683,42344,12,,,,,,0,1,2025-11-01T12:32:05.404+0100,1761996725,404799,3,False,1,2,,0,5.03 Service Unavailable,32112,,0,/async
221.179.97.178,2992747485,192.168.0.123,2063640768,10652,42,udp,1,5683,53680,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:17.548+0100,1761996737,548660,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
218.202.197.172,2898643674,192.168.0.123,2063640768,43798,41,udp,1,5683,48368,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:17.635+0100,1761996737,635100,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchdevice
221.179.97.178,2992747485,192.168.0.123,2063640768,10737,42,udp,1,5683,57357,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:29.667+0100,1761996749,667895,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
218.202.197.172,2898643674,192.168.0.123,2063640768,44335,41,udp,1,5683,49347,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:29.750+0100,1761996749,750952,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/netinfo
221.179.97.178,2992747485,192.168.0.123,2063640768,10811,42,udp,1,5683,57330,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:41.858+0100,1761996761,858943,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchack
218.202.197.172,2898643674,192.168.0.123,2063640768,45461,41,udp,1,5683,35631,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:41.859+0100,1761996761,859848,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/qlink/searchack
221.179.97.178,2992747485,192.168.0.123,2063640768,10978,42,udp,1,5683,32923,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:53.864+0100,1761996773,864141,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/unbind
218.202.197.172,2898643674,192.168.0.123,2063640768,45759,41,udp,1,5683,50628,31,Method Not Allowed,,,,,0,1,2025-11-01T12:32:53.962+0100,1761996773,962060,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/unbind
221.179.97.178,2992747485,192.168.0.123,2063640768,12167,42,udp,1,5683,43741,31,Method Not Allowed,,,,,0,1,2025-11-01T12:33:05.990+0100,1761996785,990621,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/file
218.202.197.172,2898643674,192.168.0.123,2063640768,46231,41,udp,1,5683,50856,31,Method Not Allowed,,,,,0,1,2025-11-01T12:33:06.077+0100,1761996786,77535,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/file
221.179.97.178,2992747485,192.168.0.123,2063640768,13285,42,udp,1,5683,54327,31,Method Not Allowed,,,,,0,1,2025-11-01T12:33:18.114+0100,1761996798,114921,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/log
218.202.197.172,2898643674,192.168.0.123,2063640768,46311,41,udp,1,5683,50930,31,Method Not Allowed,,,,,0,1,2025-11-01T12:33:18.207+0100,1761996798,207228,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/log
221.179.97.178,2992747485,192.168.0.123,2063640768,13938,42,udp,1,5683,50180,31,Method Not Allowed,,,,,0,1,2025-11-01T12:33:30.235+0100,1761996810,235097,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/selfdetect
218.202.197.172,2898643674,192.168.0.123,2063640768,47465,41,udp,1,5683,52496,31,Method Not Allowed,,,,,0,1,2025-11-01T12:33:30.346+0100,1761996810,346797,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/device/command/selfdetect
221.179.97.178,2992747485,192.168.0.123,2063640768,14068,42,udp,1,5683,53619,22,Not Found,,,,,0,1,2025-11-01T12:33:42.374+0100,1761996822,374844,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/searchdevice?true
218.202.197.172,2898643674,192.168.0.123,2063640768,47473,41,udp,1,5683,36139,22,Not Found,,,,,0,1,2025-11-01T12:33:42.500+0100,1761996822,500281,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/searchdevice?true
221.179.97.178,2992747485,192.168.0.123,2063640768,14526,42,udp,1,5683,39165,22,Not Found,,,,,0,1,2025-11-01T12:33:54.564+0100,1761996834,564921,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/searchRouter?true
218.202.197.172,2898643674,192.168.0.123,2063640768,47877,41,udp,1,5683,50457,22,Not Found,,,,,0,1,2025-11-01T12:33:54.591+0100,1761996834,591666,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/searchRouter?true
221.179.97.178,2992747485,192.168.0.123,2063640768,14687,42,udp,1,5683,36597,22,Not Found,,,,,0,1,2025-11-01T12:34:06.648+0100,1761996846,648649,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/guide?true
218.202.197.172,2898643674,192.168.0.123,2063640768,48638,41,udp,1,5683,40473,22,Not Found,,,,,0,1,2025-11-01T12:34:06.714+0100,1761996846,714362,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/guide?true
221.179.97.178,2992747485,192.168.0.123,2063640768,15444,42,udp,1,5683,36393,22,Not Found,,,,,0,1,2025-11-01T12:34:18.755+0100,1761996858,755351,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/request?true
218.202.197.172,2898643674,192.168.0.123,2063640768,49621,41,udp,1,5683,43333,22,Not Found,,,,,0,1,2025-11-01T12:34:18.843+0100,1761996858,843646,2,False,1,2,,0,4.04 Not Found,32112,,9,/qlink/request?true
221.179.97.178,2992747485,192.168.0.123,2063640768,15727,42,udp,1,5683,52121,31,Method Not Allowed,,,,,0,1,2025-11-01T12:34:31.007+0100,1761996871,7013,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
218.202.197.172,2898643674,192.168.0.123,2063640768,50359,41,udp,1,5683,49584,31,Method Not Allowed,,,,,0,1,2025-11-01T12:34:31.007+0100,1761996871,7189,2,False,1,2,,0,4.05 Method Not Allowed,32112,,18,/apdevice/control/WiFiParameterSync
