saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
128.73.170.56,corbina.net,"PJSC ""Vimpelcom""",AS8402,Europe,EU,Russia,RU
145.255.233.118,obit.ru,"""OBIT"" Ltd.",AS8492,Europe,EU,Russia,RU
132.229.236.40,surf.nl,SURF B.V.,AS1103,Europe,EU,The Netherlands,NL
154.208.31.187,zillionnetwork.com,Zillion Network Inc.,AS54801,North America,NA,United States,US
159.255.4.156,tsl.ru,LLC Teledyne Systems Limited,AS41789,Europe,EU,Russia,RU
135.0.248.184,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
145.255.254.54,metromax.ru,Region Svyaz Konsalt LLC,AS39264,Europe,EU,Russia,RU
135.0.192.120,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.147.9,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.167.134,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
128.204.163.221,signaltv.net,Signal Service LLC,AS42514,Europe,EU,Russia,RU
154.253.188.101,algerietelecom.dz,Telecom Algeria,AS36947,Africa,AF,Algeria,DZ
135.0.179.16,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.41.79,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
151.252.73.10,tele-plus.ru,Tele-plus LLC,AS30855,Europe,EU,Russia,RU
135.0.110.234,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.78.67,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.77.172,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
145.1.55.227,surf.nl,SURF B.V.,AS1103,Europe,EU,The Netherlands,NL
129.232.178.234,xneelo.co.za,Xneelo (Pty) Ltd,AS37153,Africa,AF,South Africa,ZA
128.204.176.12,signaltv.net,Signal Service LLC,AS42514,Europe,EU,Russia,RU
149.76.117.106,mybluepeak.com,Clarity Telecom LLC,AS20412,North America,NA,United States,US
135.0.253.154,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.178.52,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
134.255.148.217,k-telecom.org,"Joint stock company ""For""",AS48642,Europe,EU,Russia,RU
135.0.195.142,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
128.204.54.83,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
135.0.163.182,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.164.114,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.232.170,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.246.36,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.110.161,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.156.200,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.169.149,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.234.39,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
